"Bloque","Aplicacion","tProcesamiento","dInicio","dFin"
"Bloque 480","Aplicacion 1",0.323579104583032,1,5
"Bloque 481","Aplicacion 1",1.36787888212129,0,4
"Bloque 482","Aplicacion 1",2.59467517023454,4,6
"Bloque 483","Aplicacion 1",2.90026038352654,0,8
"Bloque 484","Aplicacion 1",0.248477321490645,4,6
"Bloque 485","Aplicacion 1",1.33452047435567,4,10
"Bloque 486","Aplicacion 1",1.556668770127,5,15
"Bloque 487","Aplicacion 1",3.54880830485627,4,8
"Bloque 488","Aplicacion 1",0.96997508732602,2,10
"Bloque 489","Aplicacion 1",0.588259076327086,2,12
"Bloque 490","Aplicacion 1",2.86128999724323,5,7
"Bloque 491","Aplicacion 1",0.339748189902163,1,9
"Bloque 492","Aplicacion 1",3.59078820877031,5,9
"Bloque 493","Aplicacion 1",3.51390232825337,2,12
"Bloque 494","Aplicacion 1",2.79968186784034,4,14
"Bloque 495","Aplicacion 1",3.1882619383584,4,12
"Bloque 496","Aplicacion 1",1.28679834481193,4,6
"Bloque 497","Aplicacion 1",1.87040130485103,4,6
"Bloque 498","Aplicacion 1",2.1960953376095,2,4
"Bloque 499","Aplicacion 1",3.74364936925978,2,12
"Bloque 500","Aplicacion 1",0.222441090115956,2,10
"Bloque 501","Aplicacion 1",3.22990089886144,4,10
"Bloque 502","Aplicacion 1",0.823068395248377,0,10
"Bloque 503","Aplicacion 1",0.434013923071325,2,6
"Bloque 504","Aplicacion 1",3.56637504834935,3,9
"Bloque 505","Aplicacion 1",1.30877114711329,0,4
"Bloque 506","Aplicacion 1",1.5817356669344,5,13
"Bloque 507","Aplicacion 1",3.5147927065219,0,10
"Bloque 508","Aplicacion 1",0.815398445166648,5,7
"Bloque 509","Aplicacion 1",1.99136922665194,3,13
"Bloque 510","Aplicacion 1",2.32769380711072,3,5
"Bloque 511","Aplicacion 1",0.339574018425647,1,9
"Bloque 512","Aplicacion 1",0.648859725147486,2,10
"Bloque 513","Aplicacion 1",0.734256315417588,2,8
"Bloque 514","Aplicacion 1",1.0904018284753,1,9
"Bloque 515","Aplicacion 1",0.848675160855055,5,15
"Bloque 516","Aplicacion 1",1.69358161995187,3,9
"Bloque 517","Aplicacion 1",2.82247260742143,0,10
"Bloque 518","Aplicacion 1",3.6958713303452,0,2
"Bloque 519","Aplicacion 1",0.268507783208042,5,13
"Bloque 520","Aplicacion 1",1.49997205557302,5,11
"Bloque 521","Aplicacion 1",1.58456722106785,0,2
"Bloque 522","Aplicacion 1",3.09458237149075,5,9
"Bloque 523","Aplicacion 1",0.0228309879936336,3,7
"Bloque 524","Aplicacion 1",0.500131558440626,3,13
"Bloque 525","Aplicacion 1",1.00717553738505,5,11
"Bloque 526","Aplicacion 1",3.04028420698151,4,6
"Bloque 527","Aplicacion 1",1.75647104047239,0,8
"Bloque 528","Aplicacion 1",2.17843911953524,0,10
"Bloque 529","Aplicacion 1",1.54617711696774,0,2
"Bloque 530","Aplicacion 1",3.96651121579618,5,15
"Bloque 531","Aplicacion 1",0.412474539410323,5,7
"Bloque 532","Aplicacion 1",3.69568041690201,1,9
"Bloque 533","Aplicacion 1",0.931108148675412,3,9
"Bloque 534","Aplicacion 1",2.15128737733022,1,5
"Bloque 535","Aplicacion 1",0.494160151388496,0,10
"Bloque 536","Aplicacion 1",2.32595429652196,4,8
"Bloque 537","Aplicacion 1",0.446614600904286,4,12
"Bloque 538","Aplicacion 1",1.32973443297669,0,2
"Bloque 539","Aplicacion 1",1.70882586352527,4,14
"Bloque 540","Aplicacion 1",0.902707155060512,1,7
"Bloque 1","Aplicacion 2",0.389545168091153,17,23
"Bloque 2","Aplicacion 2",1.94015099187477,15,23
"Bloque 3","Aplicacion 2",0.081545247568159,16,22
"Bloque 4","Aplicacion 2",0.344694692920893,15,23
"Bloque 5","Aplicacion 2",1.33236354433769,18,28
"Bloque 6","Aplicacion 2",1.41744978125207,15,17
"Bloque 7","Aplicacion 2",3.59270003110004,19,23
"Bloque 8","Aplicacion 2",1.69272140096873,11,19
"Bloque 9","Aplicacion 2",1.12411395530216,18,20
"Bloque 10","Aplicacion 2",0.619085909269334,17,23
"Bloque 11","Aplicacion 2",3.59035445691851,16,26
"Bloque 12","Aplicacion 2",0.491705280309543,14,24
"Bloque 13","Aplicacion 2",2.32860675369504,16,26
"Bloque 14","Aplicacion 2",2.17894596380946,10,20
"Bloque 15","Aplicacion 2",0.30579678355885,17,19
"Bloque 16","Aplicacion 2",0.352757352869958,11,19
"Bloque 17","Aplicacion 2",0.272403637133539,19,29
"Bloque 18","Aplicacion 2",1.29710535756312,15,23
"Bloque 19","Aplicacion 2",2.59321634553206,16,20
"Bloque 20","Aplicacion 2",0.511691326834442,14,16
"Bloque 21","Aplicacion 2",0.255409472621977,16,22
"Bloque 22","Aplicacion 2",3.43179659636525,16,18
"Bloque 23","Aplicacion 2",0.126022426737472,18,24
"Bloque 24","Aplicacion 2",2.88803102083338,16,18
"Bloque 25","Aplicacion 2",3.28220279377704,14,24
"Bloque 26","Aplicacion 2",1.88869946932254,13,15
"Bloque 27","Aplicacion 2",0.401061242399102,15,23
"Bloque 28","Aplicacion 2",0.84968572142534,18,24
"Bloque 29","Aplicacion 2",0.254556619361472,14,20
"Bloque 30","Aplicacion 2",0.186202672636136,11,13
"Bloque 31","Aplicacion 2",2.95301178132949,17,19
"Bloque 32","Aplicacion 2",0.0920063129626215,14,24
"Bloque 33","Aplicacion 2",0.148012923030183,15,19
"Bloque 34","Aplicacion 2",3.18303282547576,16,26
"Bloque 35","Aplicacion 2",0.664562664268214,16,24
"Bloque 36","Aplicacion 2",1.55070727863349,18,28
"Bloque 37","Aplicacion 2",0.336490241345018,13,17
"Bloque 38","Aplicacion 2",1.13978151738641,17,27
"Bloque 39","Aplicacion 2",2.56382171946136,15,25
"Bloque 40","Aplicacion 2",1.30199472955428,12,22
"Bloque 41","Aplicacion 2",0.475858586777875,11,21
"Bloque 42","Aplicacion 2",0.0885754631681721,17,27
"Bloque 43","Aplicacion 2",0.511905379453674,17,27
"Bloque 44","Aplicacion 2",1.11524782329798,15,19
"Bloque 45","Aplicacion 2",3.99703322309667,12,22
"Bloque 46","Aplicacion 2",0.454032566724345,13,17
"Bloque 47","Aplicacion 2",0.918543053884059,14,22
"Bloque 48","Aplicacion 2",0.839246550528333,13,17
"Bloque 49","Aplicacion 2",3.12420108362866,12,18
"Bloque 50","Aplicacion 2",2.03214293539357,16,22
"Bloque 51","Aplicacion 2",2.18528760468983,14,18
"Bloque 52","Aplicacion 2",0.655180953908712,18,24
"Bloque 53","Aplicacion 2",0.367287093261257,18,28
"Bloque 54","Aplicacion 2",1.11100420067087,15,17
"Bloque 55","Aplicacion 2",1.59164952537976,16,18
"Bloque 56","Aplicacion 2",0.692273822486639,13,21
"Bloque 57","Aplicacion 2",3.57768045354468,19,29
"Bloque 58","Aplicacion 2",0.462719799458345,16,26
"Bloque 59","Aplicacion 2",0.204336719820276,12,16
"Bloque 60","Aplicacion 2",2.36580453838986,14,20
"Bloque 61","Aplicacion 2",0.264359519630671,17,25
"Bloque 62","Aplicacion 2",0.974095961989977,14,16
"Bloque 63","Aplicacion 2",0.909017787144848,15,23
"Bloque 64","Aplicacion 2",1.98695112408904,15,19
"Bloque 65","Aplicacion 2",0.575449602026492,10,20
"Bloque 66","Aplicacion 2",2.37027698697356,12,22
"Bloque 67","Aplicacion 2",2.20933164188472,17,19
"Bloque 68","Aplicacion 2",2.31634076021445,12,22
"Bloque 69","Aplicacion 2",1.14973210510767,12,22
"Bloque 70","Aplicacion 2",0.811968869576231,12,18
"Bloque 71","Aplicacion 2",2.88330321002585,13,15
"Bloque 72","Aplicacion 2",0.111437330369527,15,17
"Bloque 73","Aplicacion 2",3.73459484333006,14,24
"Bloque 74","Aplicacion 2",2.46222877649424,11,17
"Bloque 75","Aplicacion 2",0.424635498505086,15,21
"Bloque 76","Aplicacion 2",0.955527105006873,17,21
"Bloque 77","Aplicacion 2",1.44937500719272,17,25
"Bloque 78","Aplicacion 2",1.93440695053408,15,19
"Bloque 79","Aplicacion 2",3.39268305122686,17,21
"Bloque 80","Aplicacion 2",1.29899657140486,14,24
"Bloque 81","Aplicacion 2",0.892795303277671,14,20
"Bloque 82","Aplicacion 2",0.733651200681925,16,20
"Bloque 83","Aplicacion 2",2.47553342420441,18,28
"Bloque 84","Aplicacion 2",1.11866793902591,12,22
"Bloque 85","Aplicacion 2",1.82327029807493,19,29
"Bloque 86","Aplicacion 2",0.485736135207117,13,17
"Bloque 87","Aplicacion 2",0.101540820401891,12,22
"Bloque 88","Aplicacion 2",1.20379752656445,16,18
"Bloque 89","Aplicacion 2",0.181041486840695,14,16
"Bloque 90","Aplicacion 2",1.90564572371376,11,19
"Bloque 91","Aplicacion 2",3.83277774206961,14,22
"Bloque 92","Aplicacion 2",1.35434905998315,15,23
"Bloque 93","Aplicacion 2",3.33244297865612,12,20
"Bloque 94","Aplicacion 2",2.71449979340764,19,25
"Bloque 95","Aplicacion 2",0.379782020207495,16,24
"Bloque 96","Aplicacion 2",1.63928439952433,19,27
"Bloque 97","Aplicacion 2",3.28375076640231,14,20
"Bloque 98","Aplicacion 2",1.37851621275768,17,19
"Bloque 99","Aplicacion 2",2.13439945176077,15,25
"Bloque 100","Aplicacion 2",1.12143671324489,17,27
"Bloque 101","Aplicacion 2",0.102075599078873,14,18
"Bloque 102","Aplicacion 2",0.0102009863921088,13,19
"Bloque 103","Aplicacion 2",0.76609724778682,13,17
"Bloque 104","Aplicacion 2",0.128818288911134,16,26
"Bloque 105","Aplicacion 2",0.278424098342657,14,18
"Bloque 106","Aplicacion 2",3.77067933598977,14,16
"Bloque 107","Aplicacion 2",2.82718033499849,17,25
"Bloque 108","Aplicacion 2",0.332763060042635,20,28
"Bloque 109","Aplicacion 2",0.95415696753189,13,19
"Bloque 110","Aplicacion 2",0.424004307249561,15,21
"Bloque 111","Aplicacion 2",1.78792467531748,19,23
"Bloque 112","Aplicacion 2",0.834458860242739,17,25
"Bloque 113","Aplicacion 2",2.79314686554904,12,18
"Bloque 114","Aplicacion 2",2.6834468487574,12,20
"Bloque 115","Aplicacion 2",3.88100005142058,15,17
"Bloque 116","Aplicacion 2",0.990906921587885,17,27
"Bloque 117","Aplicacion 2",1.11764023262076,18,22
"Bloque 118","Aplicacion 2",1.16105092302896,10,18
"Bloque 119","Aplicacion 2",1.27834576056339,17,19
"Bloque 120","Aplicacion 2",1.17914000584332,10,12
"Bloque 121","Aplicacion 2",0.344863620540127,18,20
"Bloque 122","Aplicacion 2",1.74652053457685,16,18
"Bloque 123","Aplicacion 2",2.88800403194335,14,22
"Bloque 124","Aplicacion 2",0.904129550792277,13,19
"Bloque 125","Aplicacion 2",2.2024598450197,18,26
"Bloque 126","Aplicacion 2",3.11035465426875,15,25
"Bloque 127","Aplicacion 2",0.435286510825712,12,18
"Bloque 128","Aplicacion 2",1.63723863259849,15,21
"Bloque 129","Aplicacion 2",0.607517367135733,15,21
"Bloque 130","Aplicacion 2",1.65395295680501,12,20
"Bloque 131","Aplicacion 2",2.7733550133912,15,17
"Bloque 132","Aplicacion 2",1.31598269431852,18,28
"Bloque 133","Aplicacion 2",2.99147901287683,15,19
"Bloque 134","Aplicacion 2",0.471710420231115,16,22
"Bloque 135","Aplicacion 2",0.411590880062431,15,23
"Bloque 136","Aplicacion 2",1.40859984937124,17,21
"Bloque 137","Aplicacion 2",1.83361115176231,15,25
"Bloque 138","Aplicacion 2",1.90047569542957,18,22
"Bloque 139","Aplicacion 2",1.19289247356355,16,26
"Bloque 140","Aplicacion 2",0.495224488104835,16,22
"Bloque 141","Aplicacion 2",0.407288509514183,14,20
"Bloque 142","Aplicacion 2",1.03845142833889,14,16
"Bloque 143","Aplicacion 2",0.100034109738447,18,28
"Bloque 144","Aplicacion 2",1.55400510826148,20,22
"Bloque 145","Aplicacion 2",0.918696886533871,14,16
"Bloque 146","Aplicacion 2",1.82136029661633,15,25
"Bloque 147","Aplicacion 2",0.656995671678675,14,22
"Bloque 148","Aplicacion 2",1.55906425151043,15,25
"Bloque 149","Aplicacion 2",0.619486480951309,15,19
"Bloque 150","Aplicacion 2",0.482405730569735,15,21
"Bloque 151","Aplicacion 2",0.877622744546667,20,30
"Bloque 152","Aplicacion 2",0.441494938591495,17,25
"Bloque 153","Aplicacion 2",0.153329920442775,13,17
"Bloque 154","Aplicacion 2",3.88284916631544,15,17
"Bloque 155","Aplicacion 2",0.420070674642921,11,21
"Bloque 156","Aplicacion 2",1.49659887386279,18,28
"Bloque 157","Aplicacion 2",1.97449583809656,19,29
"Bloque 158","Aplicacion 2",0.523321584379301,16,24
"Bloque 159","Aplicacion 2",0.930920466940041,15,17
"Bloque 160","Aplicacion 2",1.59195753517561,11,17
"Bloque 161","Aplicacion 2",2.36623391131091,19,23
"Bloque 162","Aplicacion 2",0.402782173822969,15,21
"Bloque 163","Aplicacion 2",2.24846974085455,17,23
"Bloque 164","Aplicacion 2",0.198961146049007,18,20
"Bloque 165","Aplicacion 2",0.530134497536346,15,21
"Bloque 166","Aplicacion 2",0.457518588099629,16,24
"Bloque 167","Aplicacion 2",1.9585313753022,20,26
"Bloque 168","Aplicacion 2",0.107972878659555,18,28
"Bloque 169","Aplicacion 2",1.56626122137532,15,19
"Bloque 170","Aplicacion 2",1.54937627725303,18,26
"Bloque 171","Aplicacion 2",1.56447455082089,13,15
"Bloque 172","Aplicacion 2",2.0705088608836,19,29
"Bloque 173","Aplicacion 2",0.310772132501006,16,26
"Bloque 174","Aplicacion 2",0.127860130404092,15,21
"Bloque 175","Aplicacion 2",1.03375883284025,15,25
"Bloque 176","Aplicacion 2",0.76319777787963,14,24
"Bloque 177","Aplicacion 2",3.20358670212162,15,19
"Bloque 178","Aplicacion 2",0.293797537637875,13,17
"Bloque 179","Aplicacion 2",2.67716111395086,15,25
"Bloque 180","Aplicacion 2",0.0448325362473966,19,23
"Bloque 181","Aplicacion 2",2.49936812192035,10,20
"Bloque 182","Aplicacion 2",0.0141586836001833,13,19
"Bloque 183","Aplicacion 2",2.90663241611627,18,20
"Bloque 184","Aplicacion 2",1.60011621150188,13,19
"Bloque 185","Aplicacion 2",1.4811082420405,13,17
"Bloque 186","Aplicacion 2",2.42871704416183,19,21
"Bloque 187","Aplicacion 2",2.32004331255165,14,16
"Bloque 188","Aplicacion 2",2.93810878934172,18,24
"Bloque 189","Aplicacion 2",1.39585841526277,19,23
"Bloque 190","Aplicacion 2",0.280423950450495,13,19
"Bloque 191","Aplicacion 2",1.7243317914451,13,17
"Bloque 192","Aplicacion 2",2.27763066697953,16,22
"Bloque 193","Aplicacion 2",1.81319624790922,13,21
"Bloque 194","Aplicacion 2",0.254595008119941,15,17
"Bloque 195","Aplicacion 2",2.97816033985299,14,18
"Bloque 196","Aplicacion 2",0.878465545716041,16,24
"Bloque 197","Aplicacion 2",3.12328008932826,15,25
"Bloque 198","Aplicacion 2",0.0828961104154587,19,27
"Bloque 199","Aplicacion 2",0.0829398991540074,10,16
"Bloque 200","Aplicacion 2",3.48475426023659,11,13
"Bloque 201","Aplicacion 2",0.806651806784794,15,21
"Bloque 202","Aplicacion 2",2.13575632681904,17,21
"Bloque 203","Aplicacion 2",0.0220002859900519,17,27
"Bloque 204","Aplicacion 2",0.64486587924791,14,24
"Bloque 205","Aplicacion 2",0.53799458113499,17,27
"Bloque 206","Aplicacion 2",0.58786419043593,13,15
"Bloque 207","Aplicacion 2",0.318901822110638,14,22
"Bloque 208","Aplicacion 2",2.10344442161948,14,16
"Bloque 209","Aplicacion 2",0.265106501849368,17,21
"Bloque 210","Aplicacion 2",3.54661668872294,15,23
"Bloque 211","Aplicacion 2",1.06931865303777,14,24
"Bloque 212","Aplicacion 2",1.62020111060701,17,23
"Bloque 213","Aplicacion 2",2.23254364382309,13,19
"Bloque 214","Aplicacion 2",0.191690820548683,14,20
"Bloque 215","Aplicacion 2",0.936389749730006,13,21
"Bloque 216","Aplicacion 2",0.0699519302230328,19,27
"Bloque 217","Aplicacion 2",0.77766656242311,17,19
"Bloque 218","Aplicacion 2",0.902169633843005,17,23
"Bloque 219","Aplicacion 2",1.35854818462394,19,25
"Bloque 220","Aplicacion 2",0.471992882101228,15,23
"Bloque 221","Aplicacion 2",0.854888916900381,14,16
"Bloque 222","Aplicacion 2",2.49516829809007,17,23
"Bloque 223","Aplicacion 2",0.864135390333831,19,29
"Bloque 224","Aplicacion 2",1.08447725367732,17,23
"Bloque 225","Aplicacion 2",1.00844565667212,11,21
"Bloque 226","Aplicacion 2",2.23787520311606,17,19
"Bloque 227","Aplicacion 2",3.4026789309254,13,17
"Bloque 228","Aplicacion 2",0.801792207313702,18,24
"Bloque 229","Aplicacion 2",0.910395329771563,13,15
"Bloque 230","Aplicacion 2",1.0905860831961,15,17
"Bloque 231","Aplicacion 2",0.859629646898644,17,25
"Bloque 232","Aplicacion 2",0.0225182079900339,16,18
"Bloque 233","Aplicacion 2",0.776101700915024,19,23
"Bloque 234","Aplicacion 2",0.6083466575481,15,21
"Bloque 235","Aplicacion 2",2.86023521253673,15,21
"Bloque 236","Aplicacion 2",1.84271049890667,15,21
"Bloque 237","Aplicacion 2",2.60020214530696,13,21
"Bloque 238","Aplicacion 2",2.20455978881876,13,21
"Bloque 239","Aplicacion 2",0.23466562894173,16,20
"Bloque 240","Aplicacion 2",1.59663733905181,16,26
"Bloque 241","Aplicacion 2",2.34533209612426,15,19
"Bloque 242","Aplicacion 2",0.517513912450522,10,20
"Bloque 243","Aplicacion 2",0.529667478846386,17,19
"Bloque 244","Aplicacion 2",0.986026890077815,15,17
"Bloque 245","Aplicacion 2",2.58655481206087,17,19
"Bloque 246","Aplicacion 2",1.68953941008076,13,17
"Bloque 247","Aplicacion 2",3.75630089375789,17,27
"Bloque 248","Aplicacion 2",2.91248269870711,13,17
"Bloque 249","Aplicacion 2",2.1403710548563,17,21
"Bloque 250","Aplicacion 2",0.966795826004818,17,19
"Bloque 251","Aplicacion 2",0.667696009995416,12,16
"Bloque 252","Aplicacion 2",1.76338524143212,13,15
"Bloque 253","Aplicacion 2",1.21137932636775,14,24
"Bloque 254","Aplicacion 2",1.55114967590198,16,24
"Bloque 255","Aplicacion 2",0.21390076847747,11,19
"Bloque 256","Aplicacion 2",0.892589942039922,12,22
"Bloque 257","Aplicacion 2",1.21248941989559,14,20
"Bloque 258","Aplicacion 2",0.531225142395124,10,18
"Bloque 259","Aplicacion 2",2.24748983362523,14,22
"Bloque 260","Aplicacion 2",0.932292053941637,14,20
"Bloque 261","Aplicacion 2",2.75404146341927,14,24
"Bloque 262","Aplicacion 2",1.63594989487901,16,22
"Bloque 263","Aplicacion 2",0.358103682809639,18,26
"Bloque 264","Aplicacion 2",2.86052870068533,10,16
"Bloque 265","Aplicacion 2",0.443328015060069,18,22
"Bloque 266","Aplicacion 2",3.1931619019976,17,25
"Bloque 267","Aplicacion 2",1.11063396530226,16,24
"Bloque 268","Aplicacion 2",0.535759881930426,15,17
"Bloque 269","Aplicacion 2",1.03341064397246,15,25
"Bloque 270","Aplicacion 2",1.1912485929206,15,23
"Bloque 271","Aplicacion 2",0.106555772619322,19,23
"Bloque 272","Aplicacion 2",3.0601173797798,13,15
"Bloque 273","Aplicacion 2",0.0589875748662407,14,16
"Bloque 274","Aplicacion 2",1.23928419886766,15,19
"Bloque 275","Aplicacion 2",0.356513843477338,16,22
"Bloque 276","Aplicacion 2",1.44293969529681,16,26
"Bloque 277","Aplicacion 2",0.164173843722726,15,21
"Bloque 278","Aplicacion 2",2.28662921869137,13,19
"Bloque 279","Aplicacion 2",3.08118516074327,17,21
"Bloque 280","Aplicacion 2",1.64112364975736,15,25
"Bloque 281","Aplicacion 2",3.91483933679426,19,21
"Bloque 282","Aplicacion 2",0.166925128083676,15,21
"Bloque 283","Aplicacion 2",2.13155538788431,11,13
"Bloque 284","Aplicacion 2",3.00394380993975,11,15
"Bloque 285","Aplicacion 2",0.299733652593568,14,18
"Bloque 286","Aplicacion 2",3.69334480555562,12,16
"Bloque 287","Aplicacion 2",2.9484822519852,14,20
"Bloque 288","Aplicacion 2",2.03329300962222,18,28
"Bloque 289","Aplicacion 2",0.0997091909165389,17,27
"Bloque 290","Aplicacion 2",0.758976910840153,16,22
"Bloque 291","Aplicacion 2",0.196132180234417,14,22
"Bloque 292","Aplicacion 2",0.394817438168093,14,24
"Bloque 293","Aplicacion 2",0.215013695284539,20,28
"Bloque 294","Aplicacion 2",3.66966624509377,12,16
"Bloque 295","Aplicacion 2",1.31062449314632,18,24
"Bloque 296","Aplicacion 2",1.28540881946683,14,20
"Bloque 297","Aplicacion 2",1.7429050266277,15,23
"Bloque 298","Aplicacion 2",0.837712456053123,18,22
"Bloque 299","Aplicacion 2",0.528073729947209,16,22
"Bloque 300","Aplicacion 2",0.0306440175510943,15,25
"Bloque 301","Aplicacion 2",0.421474905268122,18,28
"Bloque 302","Aplicacion 2",1.32672390164807,12,22
"Bloque 303","Aplicacion 2",2.95452713722197,20,22
"Bloque 304","Aplicacion 2",2.93356234950778,14,18
"Bloque 305","Aplicacion 2",0.574084928259677,15,21
"Bloque 306","Aplicacion 2",0.0585454994346946,15,19
"Bloque 307","Aplicacion 2",0.898159363333723,15,23
"Bloque 308","Aplicacion 2",2.32570895019752,15,19
"Bloque 309","Aplicacion 2",0.746295246714726,11,19
"Bloque 310","Aplicacion 2",0.13751515393081,14,24
"Bloque 311","Aplicacion 2",0.0932255564997311,18,28
"Bloque 312","Aplicacion 2",2.67077130859551,14,22
"Bloque 313","Aplicacion 2",3.35397993886302,16,20
"Bloque 314","Aplicacion 2",1.33001514687203,15,23
"Bloque 315","Aplicacion 2",1.55068244850263,14,20
"Bloque 316","Aplicacion 2",0.669208789297913,15,25
"Bloque 317","Aplicacion 2",1.03833992471918,12,20
"Bloque 318","Aplicacion 2",0.189030364106201,17,25
"Bloque 319","Aplicacion 2",3.67363028263507,13,23
"Bloque 320","Aplicacion 2",1.10208091895226,14,22
"Bloque 321","Aplicacion 2",3.5845592182858,16,22
"Bloque 322","Aplicacion 2",1.74462542440742,14,20
"Bloque 323","Aplicacion 2",1.70679311729036,12,16
"Bloque 324","Aplicacion 2",0.0121524046640843,19,27
"Bloque 325","Aplicacion 2",2.04180853795642,18,28
"Bloque 326","Aplicacion 2",0.784519425826147,15,25
"Bloque 327","Aplicacion 2",3.10205240070653,16,26
"Bloque 328","Aplicacion 2",0.606186407022434,17,21
"Bloque 329","Aplicacion 2",1.0756037929561,15,19
"Bloque 330","Aplicacion 2",1.1602792056812,15,21
"Bloque 331","Aplicacion 2",1.43362647006288,16,18
"Bloque 332","Aplicacion 2",1.01261323993094,15,23
"Bloque 333","Aplicacion 2",0.755980840930715,13,23
"Bloque 334","Aplicacion 2",2.27939183318821,12,20
"Bloque 335","Aplicacion 2",3.09095250869003,13,15
"Bloque 336","Aplicacion 2",2.96094558460471,11,13
"Bloque 337","Aplicacion 2",0.734950455604121,16,22
"Bloque 338","Aplicacion 2",0.155976046202704,19,21
"Bloque 339","Aplicacion 2",1.74196751033887,15,23
"Bloque 340","Aplicacion 2",1.55520937275141,15,21
"Bloque 341","Aplicacion 2",0.722262526270336,14,16
"Bloque 342","Aplicacion 2",0.756679178222224,13,21
"Bloque 343","Aplicacion 2",0.458400619886323,14,18
"Bloque 344","Aplicacion 2",1.51485423431732,16,20
"Bloque 345","Aplicacion 2",0.403464494599029,15,23
"Bloque 346","Aplicacion 2",2.53671632760969,14,24
"Bloque 347","Aplicacion 2",0.764551981072873,16,22
"Bloque 348","Aplicacion 2",0.37969837426208,16,22
"Bloque 349","Aplicacion 2",1.92483881700065,18,22
"Bloque 350","Aplicacion 2",0.139521157319018,17,21
"Bloque 351","Aplicacion 2",1.50567094576545,17,27
"Bloque 352","Aplicacion 2",2.84260884968397,12,18
"Bloque 353","Aplicacion 2",1.53082511303946,15,21
"Bloque 354","Aplicacion 2",3.28555165937004,13,21
"Bloque 355","Aplicacion 2",2.94675679866058,13,23
"Bloque 356","Aplicacion 2",2.23521323807371,14,24
"Bloque 357","Aplicacion 2",0.444000918511301,12,18
"Bloque 358","Aplicacion 2",3.72710795977918,16,26
"Bloque 359","Aplicacion 2",3.39516560666097,16,26
"Bloque 360","Aplicacion 2",2.8446926268546,17,27
"Bloque 361","Aplicacion 2",0.808967495257925,14,24
"Bloque 362","Aplicacion 2",0.694241001550108,19,29
"Bloque 363","Aplicacion 2",0.303318120678887,13,17
"Bloque 364","Aplicacion 2",1.89421891987157,15,21
"Bloque 365","Aplicacion 2",0.166867244402868,12,22
"Bloque 366","Aplicacion 2",0.360352254845202,10,20
"Bloque 367","Aplicacion 2",0.252751936593514,17,19
"Bloque 368","Aplicacion 2",0.394621231360361,12,22
"Bloque 369","Aplicacion 2",0.435471220091674,17,19
"Bloque 370","Aplicacion 2",2.39533759881022,12,14
"Bloque 371","Aplicacion 2",1.855212481739,16,18
"Bloque 372","Aplicacion 2",1.24151294887997,17,23
"Bloque 373","Aplicacion 2",3.11751033838672,12,20
"Bloque 374","Aplicacion 2",0.888901762990281,10,12
"Bloque 375","Aplicacion 2",0.710125290931472,13,17
"Bloque 376","Aplicacion 2",2.24077774523134,15,17
"Bloque 377","Aplicacion 2",2.03290839593691,17,25
"Bloque 378","Aplicacion 2",1.72529782857746,14,24
"Bloque 379","Aplicacion 2",0.156619167379159,13,19
"Bloque 380","Aplicacion 2",0.0474868922708853,15,21
"Bloque 381","Aplicacion 2",2.45423230508176,18,28
"Bloque 382","Aplicacion 2",0.561166877998039,19,21
"Bloque 383","Aplicacion 2",1.62693706280552,11,19
"Bloque 384","Aplicacion 2",0.510197235693361,10,14
"Bloque 385","Aplicacion 2",2.27461028348488,18,20
"Bloque 386","Aplicacion 2",3.42963448779491,18,24
"Bloque 387","Aplicacion 2",1.20219634082168,14,24
"Bloque 388","Aplicacion 2",0.301119272472859,15,25
"Bloque 389","Aplicacion 2",1.08754403446801,14,22
"Bloque 390","Aplicacion 2",0.731691912375391,16,24
"Bloque 391","Aplicacion 2",0.48748656702397,17,25
"Bloque 392","Aplicacion 2",1.51007499299012,14,16
"Bloque 393","Aplicacion 2",1.71591949104331,14,20
"Bloque 394","Aplicacion 2",0.0512065757531673,15,23
"Bloque 395","Aplicacion 2",3.5273465784995,15,19
"Bloque 396","Aplicacion 2",1.58421429513485,16,18
"Bloque 397","Aplicacion 2",0.115952724973472,13,17
"Bloque 398","Aplicacion 2",0.619490862120832,14,22
"Bloque 399","Aplicacion 2",2.53399882943009,13,21
"Bloque 400","Aplicacion 2",0.3093633051496,20,30
"Bloque 401","Aplicacion 2",0.0914707520976663,10,12
"Bloque 402","Aplicacion 2",0.818561322754249,10,12
"Bloque 403","Aplicacion 2",2.03748565183786,13,15
"Bloque 404","Aplicacion 2",2.19313515711409,18,26
"Bloque 405","Aplicacion 2",1.82152809267864,16,22
"Bloque 406","Aplicacion 2",2.45550225645137,14,16
"Bloque 407","Aplicacion 2",1.36473419512622,11,19
"Bloque 408","Aplicacion 2",0.938272590050474,15,23
"Bloque 409","Aplicacion 2",0.75990839204751,12,14
"Bloque 410","Aplicacion 2",1.88557365444551,17,19
"Bloque 411","Aplicacion 2",2.84913225022909,12,14
"Bloque 412","Aplicacion 2",2.0490404800309,14,22
"Bloque 413","Aplicacion 2",2.76211541935635,15,21
"Bloque 414","Aplicacion 2",3.22624054726047,20,28
"Bloque 415","Aplicacion 2",0.318282651761547,14,22
"Bloque 416","Aplicacion 2",0.101836756523699,19,21
"Bloque 417","Aplicacion 2",0.274986678594723,20,24
"Bloque 418","Aplicacion 2",1.26948134475388,19,29
"Bloque 419","Aplicacion 2",0.587693542102352,20,30
"Bloque 420","Aplicacion 2",2.05059120336381,14,18
