"Bloque","Aplicacion","tProcesamiento","dInicio","dFin"
"Bloque 417","Aplicacion 2",3.09746802898504,16,22
"Bloque 418","Aplicacion 2",0.94794480338274,13,19
"Bloque 419","Aplicacion 2",0.389905261826226,11,19
"Bloque 420","Aplicacion 2",0.331250318652019,11,13
"Bloque 421","Aplicacion 2",1.18504418473817,18,24
"Bloque 422","Aplicacion 2",0.794189097546041,20,30
"Bloque 423","Aplicacion 2",1.62820507915817,16,20
"Bloque 424","Aplicacion 2",2.08667301839712,18,26
"Bloque 425","Aplicacion 2",3.65699624575118,13,23
"Bloque 426","Aplicacion 2",0.849249349348247,13,19
"Bloque 427","Aplicacion 2",0.0037512625567615,15,17
"Bloque 428","Aplicacion 2",0.342071911508976,17,23
"Bloque 429","Aplicacion 2",0.264220098732039,17,23
"Bloque 430","Aplicacion 2",2.22627276674167,12,16
"Bloque 431","Aplicacion 2",2.52824586544439,13,15
"Bloque 432","Aplicacion 2",1.69605923475824,14,20
"Bloque 433","Aplicacion 2",0.705833654591423,20,28
"Bloque 434","Aplicacion 2",1.17988985706247,17,25
"Bloque 435","Aplicacion 2",1.38074454540708,14,16
"Bloque 436","Aplicacion 2",2.02302966106937,15,25
"Bloque 437","Aplicacion 2",1.62408080970995,15,19
"Bloque 438","Aplicacion 2",2.16407317172989,14,24
"Bloque 439","Aplicacion 2",0.505435417825356,14,18
"Bloque 440","Aplicacion 2",2.43975213788378,17,25
"Bloque 441","Aplicacion 2",1.00335478517563,15,21
"Bloque 442","Aplicacion 2",1.30234864799293,11,19
"Bloque 443","Aplicacion 2",1.04418905837588,14,20
"Bloque 444","Aplicacion 2",2.80325181748361,19,27
"Bloque 445","Aplicacion 2",0.12408605627029,13,19
"Bloque 446","Aplicacion 2",3.55445779005446,14,22
"Bloque 447","Aplicacion 2",0.735966552823396,15,25
"Bloque 448","Aplicacion 2",0.367365536186844,17,25
"Bloque 449","Aplicacion 2",0.742817788943648,16,24
"Bloque 450","Aplicacion 2",2.23817933190867,17,25
"Bloque 451","Aplicacion 2",2.11353528116152,14,16
"Bloque 452","Aplicacion 2",1.15332104314207,15,25
"Bloque 453","Aplicacion 2",0.125442352559739,12,14
"Bloque 454","Aplicacion 2",1.08571512295282,15,19
"Bloque 455","Aplicacion 2",0.682305731484666,18,20
"Bloque 456","Aplicacion 2",3.29930111395575,15,19
"Bloque 457","Aplicacion 2",0.810754528921098,20,24
"Bloque 458","Aplicacion 2",0.0373153400532503,14,16
"Bloque 459","Aplicacion 2",0.626857683854178,17,23
"Bloque 460","Aplicacion 2",1.15737339019902,17,27
"Bloque 461","Aplicacion 2",0.0174795401522954,16,20
"Bloque 462","Aplicacion 2",1.39584593699212,14,22
"Bloque 463","Aplicacion 2",2.30773664515719,15,21
"Bloque 464","Aplicacion 2",0.531969216533052,12,22
"Bloque 465","Aplicacion 2",0.876100417878479,19,21
"Bloque 466","Aplicacion 2",0.68199874330312,16,18
"Bloque 467","Aplicacion 2",0.784058575332165,18,22
"Bloque 468","Aplicacion 2",0.545979173108935,18,20
"Bloque 469","Aplicacion 2",0.187950523177867,11,13
"Bloque 470","Aplicacion 2",1.10214575160422,16,22
"Bloque 471","Aplicacion 2",0.209400184405968,16,20
"Bloque 472","Aplicacion 2",1.92046452041433,17,21
"Bloque 473","Aplicacion 2",1.0102308130277,15,23
"Bloque 474","Aplicacion 2",0.759196573402733,15,21
"Bloque 475","Aplicacion 2",1.61262452801816,14,20
"Bloque 476","Aplicacion 2",1.12087668044619,14,24
"Bloque 477","Aplicacion 2",2.34299216538921,13,21
"Bloque 478","Aplicacion 2",2.50888220619664,17,27
"Bloque 479","Aplicacion 2",2.241854727159,13,15
"Bloque 480","Aplicacion 2",0.466964332756218,13,21
"Bloque 481","Aplicacion 2",0.787199571775273,12,18
"Bloque 482","Aplicacion 2",1.29840369312219,17,27
"Bloque 483","Aplicacion 2",1.73804285558067,13,17
"Bloque 484","Aplicacion 2",1.95857572116211,14,18
"Bloque 485","Aplicacion 2",2.85364460612096,10,20
"Bloque 486","Aplicacion 2",0.723420469276607,12,16
"Bloque 487","Aplicacion 2",0.360047744447365,15,17
"Bloque 488","Aplicacion 2",1.44496043710165,11,15
"Bloque 489","Aplicacion 2",2.25218587041155,19,21
"Bloque 490","Aplicacion 2",2.96033793615557,18,28
"Bloque 491","Aplicacion 2",0.679317096807063,17,27
"Bloque 492","Aplicacion 2",1.52888385191687,12,14
"Bloque 493","Aplicacion 2",0.634054681519046,14,18
"Bloque 494","Aplicacion 2",0.0623086578212678,12,18
"Bloque 495","Aplicacion 2",2.22770960178326,18,26
"Bloque 496","Aplicacion 2",0.0485911046656019,13,23
"Bloque 497","Aplicacion 2",0.732188940094784,12,16
"Bloque 498","Aplicacion 2",0.217399371648886,16,24
"Bloque 499","Aplicacion 2",0.609350246842951,20,28
"Bloque 500","Aplicacion 2",0.25426223538816,13,17
"Bloque 501","Aplicacion 2",0.300769003201276,11,15
"Bloque 502","Aplicacion 2",0.914545140747906,18,28
"Bloque 503","Aplicacion 2",1.55765854403503,18,20
"Bloque 504","Aplicacion 2",0.780381131759273,14,22
"Bloque 505","Aplicacion 2",1.51984538402535,10,18
"Bloque 506","Aplicacion 2",0.427104451274499,13,15
"Bloque 507","Aplicacion 2",0.376056125061587,13,23
"Bloque 508","Aplicacion 2",3.49800023252525,11,13
"Bloque 509","Aplicacion 2",0.426593295251951,19,21
"Bloque 510","Aplicacion 2",0.164772804557076,17,25
"Bloque 511","Aplicacion 2",1.08245968263723,14,16
"Bloque 512","Aplicacion 2",1.1736805499853,18,22
"Bloque 513","Aplicacion 2",0.155407014023513,14,24
"Bloque 514","Aplicacion 2",3.5186509009675,15,21
"Bloque 515","Aplicacion 2",2.37211110133931,18,20
"Bloque 516","Aplicacion 2",0.375227909488603,18,20
"Bloque 517","Aplicacion 2",0.0461553321799614,12,22
"Bloque 518","Aplicacion 2",0.399358493340607,19,21
"Bloque 519","Aplicacion 2",0.0395196845067292,17,23
"Bloque 520","Aplicacion 2",0.422764688916504,13,19
"Bloque 521","Aplicacion 2",2.08267408391122,13,19
"Bloque 522","Aplicacion 2",1.4876470923809,17,21
"Bloque 523","Aplicacion 2",1.41074184835084,13,19
"Bloque 524","Aplicacion 2",3.02087468805172,16,26
"Bloque 525","Aplicacion 2",0.554503536270931,15,23
"Bloque 526","Aplicacion 2",0.899422866059467,14,18
"Bloque 527","Aplicacion 2",1.46713597750418,18,20
"Bloque 528","Aplicacion 2",0.957175387760029,16,26
"Bloque 529","Aplicacion 2",3.84654012411783,20,28
"Bloque 530","Aplicacion 2",0.935073660073207,18,20
"Bloque 531","Aplicacion 2",1.92668207314119,11,15
"Bloque 532","Aplicacion 2",0.410251334648571,17,23
"Bloque 533","Aplicacion 2",0.710139743704349,17,25
"Bloque 534","Aplicacion 2",0.618218104401603,15,17
"Bloque 535","Aplicacion 2",0.775903742664282,14,22
"Bloque 536","Aplicacion 2",0.487621946074069,14,18
"Bloque 537","Aplicacion 2",0.581263695162529,17,21
"Bloque 538","Aplicacion 2",1.43709253262855,12,20
"Bloque 539","Aplicacion 2",2.67584457628682,14,22
"Bloque 540","Aplicacion 2",1.37464136788231,12,22
"Bloque 1","Aplicacion 3",0.804169335635379,24,34
"Bloque 2","Aplicacion 3",2.55487469648593,24,26
"Bloque 3","Aplicacion 3",2.85964550710866,30,32
"Bloque 4","Aplicacion 3",2.01170815126622,24,26
"Bloque 5","Aplicacion 3",2.9434249286505,25,27
"Bloque 6","Aplicacion 3",0.579410971980542,30,36
"Bloque 7","Aplicacion 3",0.789265421024413,33,43
"Bloque 8","Aplicacion 3",1.78811372713768,30,34
"Bloque 9","Aplicacion 3",2.65185866953115,30,36
"Bloque 10","Aplicacion 3",0.022446992053972,29,31
"Bloque 11","Aplicacion 3",0.823122863704339,33,43
"Bloque 12","Aplicacion 3",0.900127006648108,30,32
"Bloque 13","Aplicacion 3",0.0238796643447131,23,31
"Bloque 14","Aplicacion 3",0.41348872163638,27,37
"Bloque 15","Aplicacion 3",2.55923023670563,24,28
"Bloque 16","Aplicacion 3",3.66982241663384,27,37
"Bloque 17","Aplicacion 3",2.02833679271513,27,37
"Bloque 18","Aplicacion 3",0.0306914817010125,24,28
"Bloque 19","Aplicacion 3",0.166191600216553,27,35
"Bloque 20","Aplicacion 3",1.65014620688416,25,33
"Bloque 21","Aplicacion 3",3.2702731156553,26,28
"Bloque 22","Aplicacion 3",1.4849370777607,27,31
"Bloque 23","Aplicacion 3",3.15510958255851,27,31
"Bloque 24","Aplicacion 3",0.0745616892818362,29,33
"Bloque 25","Aplicacion 3",2.41809747349122,27,31
"Bloque 26","Aplicacion 3",0.462741348059322,24,30
"Bloque 27","Aplicacion 3",0.841149763716385,24,30
"Bloque 28","Aplicacion 3",1.76158005892882,31,35
"Bloque 29","Aplicacion 3",3.60832717645902,25,31
"Bloque 30","Aplicacion 3",1.91669463258247,29,33
"Bloque 31","Aplicacion 3",1.96077481554472,28,36
"Bloque 32","Aplicacion 3",3.92178319077241,32,40
"Bloque 33","Aplicacion 3",1.75642296233797,23,31
"Bloque 34","Aplicacion 3",1.47622385420836,32,40
"Bloque 35","Aplicacion 3",1.47667689818185,26,28
"Bloque 36","Aplicacion 3",0.211579776690217,24,32
"Bloque 37","Aplicacion 3",0.20969860546029,25,33
"Bloque 38","Aplicacion 3",2.61404628902325,28,36
"Bloque 39","Aplicacion 3",0.462963948119432,24,26
"Bloque 40","Aplicacion 3",0.626915237028152,30,32
"Bloque 41","Aplicacion 3",0.441383074969053,22,26
"Bloque 42","Aplicacion 3",2.21820504739532,30,40
"Bloque 43","Aplicacion 3",1.31864481978118,28,34
"Bloque 44","Aplicacion 3",2.10341921122076,28,32
"Bloque 45","Aplicacion 3",0.133248259266838,24,30
"Bloque 46","Aplicacion 3",1.02812453745864,26,36
"Bloque 47","Aplicacion 3",3.46635166666704,30,38
"Bloque 48","Aplicacion 3",0.103843660466373,24,32
"Bloque 49","Aplicacion 3",0.241307037323713,26,32
"Bloque 50","Aplicacion 3",1.12364521178768,30,34
"Bloque 51","Aplicacion 3",0.631973326299339,22,30
"Bloque 52","Aplicacion 3",0.461302926344797,29,37
"Bloque 53","Aplicacion 3",0.133541272847431,24,30
"Bloque 54","Aplicacion 3",0.0672812702685412,25,33
"Bloque 55","Aplicacion 3",3.86409132293659,23,29
"Bloque 56","Aplicacion 3",0.377859830068173,30,38
"Bloque 57","Aplicacion 3",0.557429229607806,28,38
"Bloque 58","Aplicacion 3",0.0817469718400389,31,37
"Bloque 59","Aplicacion 3",1.06695341919549,28,30
"Bloque 60","Aplicacion 3",3.67817945610034,23,31
"Bloque 61","Aplicacion 3",0.504621419776231,29,31
"Bloque 62","Aplicacion 3",0.457855194201693,22,26
"Bloque 63","Aplicacion 3",1.60461160869187,26,28
"Bloque 64","Aplicacion 3",1.12126111462712,34,40
"Bloque 65","Aplicacion 3",0.349424631743018,35,41
"Bloque 66","Aplicacion 3",0.477317325491458,27,31
"Bloque 67","Aplicacion 3",0.190204235026613,22,26
"Bloque 68","Aplicacion 3",0.512234929716215,28,36
"Bloque 69","Aplicacion 3",0.0733464972201264,29,37
"Bloque 70","Aplicacion 3",3.24213860797929,24,28
"Bloque 71","Aplicacion 3",0.901652017328888,26,36
"Bloque 72","Aplicacion 3",2.97722955895239,28,34
"Bloque 73","Aplicacion 3",1.17143115941435,21,27
"Bloque 74","Aplicacion 3",2.02475101882243,31,33
"Bloque 75","Aplicacion 3",2.96236671618768,31,39
"Bloque 76","Aplicacion 3",0.82026605559513,30,36
"Bloque 77","Aplicacion 3",2.39019565526047,27,33
"Bloque 78","Aplicacion 3",0.745765935024246,25,27
"Bloque 79","Aplicacion 3",0.910908352397382,28,34
"Bloque 80","Aplicacion 3",2.69211996206665,28,30
"Bloque 81","Aplicacion 3",1.08889278983697,25,29
"Bloque 82","Aplicacion 3",2.0164081793207,22,24
"Bloque 83","Aplicacion 3",1.36553387111053,25,27
"Bloque 84","Aplicacion 3",2.13361163084974,30,38
"Bloque 85","Aplicacion 3",1.46041218647733,26,36
"Bloque 86","Aplicacion 3",1.25426171743311,23,31
"Bloque 87","Aplicacion 3",0.927616190491244,23,27
"Bloque 88","Aplicacion 3",1.26343698906712,27,29
"Bloque 89","Aplicacion 3",2.58896996144101,28,38
"Bloque 90","Aplicacion 3",0.710422234749421,23,31
"Bloque 91","Aplicacion 3",0.511769891344011,32,36
"Bloque 92","Aplicacion 3",0.508439505233144,22,26
"Bloque 93","Aplicacion 3",2.26751435761922,26,32
"Bloque 94","Aplicacion 3",0.604911800054833,27,33
"Bloque 95","Aplicacion 3",1.79254658436054,29,37
"Bloque 96","Aplicacion 3",2.07273299991736,22,24
"Bloque 97","Aplicacion 3",2.12622176594683,30,36
"Bloque 98","Aplicacion 3",2.76717255916098,27,33
"Bloque 99","Aplicacion 3",0.613037492628579,27,33
"Bloque 100","Aplicacion 3",3.32460800166475,27,29
"Bloque 101","Aplicacion 3",1.67468036990264,29,31
"Bloque 102","Aplicacion 3",1.47252493980341,25,35
"Bloque 103","Aplicacion 3",3.89936005602824,26,30
"Bloque 104","Aplicacion 3",0.418718200083822,29,33
"Bloque 105","Aplicacion 3",0.0247967378236353,27,33
"Bloque 106","Aplicacion 3",0.91324394387193,25,27
"Bloque 107","Aplicacion 3",2.32832375540981,25,27
"Bloque 108","Aplicacion 3",1.44497534180991,25,31
"Bloque 109","Aplicacion 3",1.90350251093348,25,31
"Bloque 110","Aplicacion 3",2.10524643479023,31,41
"Bloque 111","Aplicacion 3",2.17022763268414,27,29
"Bloque 112","Aplicacion 3",2.99364092237899,28,36
"Bloque 113","Aplicacion 3",1.40381214739755,23,33
"Bloque 114","Aplicacion 3",0.473666001902893,30,32
"Bloque 115","Aplicacion 3",3.37716640177416,28,36
"Bloque 116","Aplicacion 3",0.741290389047936,31,33
"Bloque 117","Aplicacion 3",0.103701434649483,29,37
"Bloque 118","Aplicacion 3",0.286822638219092,26,34
"Bloque 119","Aplicacion 3",0.494030031375587,24,30
"Bloque 120","Aplicacion 3",2.89422840335989,24,30
"Bloque 121","Aplicacion 3",2.07065952261561,28,32
"Bloque 122","Aplicacion 3",3.64417940302985,24,28
"Bloque 123","Aplicacion 3",0.676378719648346,27,29
"Bloque 124","Aplicacion 3",3.35375823191601,31,33
"Bloque 125","Aplicacion 3",0.339861789578572,31,37
"Bloque 126","Aplicacion 3",3.9296856111617,30,38
"Bloque 127","Aplicacion 3",1.22964211362414,25,29
"Bloque 128","Aplicacion 3",0.49459433411248,26,32
"Bloque 129","Aplicacion 3",1.64657067507157,28,36
"Bloque 130","Aplicacion 3",1.54275724319741,25,27
"Bloque 131","Aplicacion 3",2.40330203221762,25,27
"Bloque 132","Aplicacion 3",0.0223905350081623,27,31
"Bloque 133","Aplicacion 3",3.16347958780476,29,37
"Bloque 134","Aplicacion 3",0.200350895473825,25,29
"Bloque 135","Aplicacion 3",0.259244187921286,25,33
"Bloque 136","Aplicacion 3",2.33246997529292,25,31
"Bloque 137","Aplicacion 3",0.0722681913622353,30,32
"Bloque 138","Aplicacion 3",2.90658057164052,28,32
"Bloque 139","Aplicacion 3",0.196734600048512,31,41
"Bloque 140","Aplicacion 3",0.108842977641357,31,41
"Bloque 141","Aplicacion 3",1.17728585372679,26,36
"Bloque 142","Aplicacion 3",1.04404790013633,27,37
"Bloque 143","Aplicacion 3",1.3658003828954,29,33
"Bloque 144","Aplicacion 3",2.20350390523323,29,37
"Bloque 145","Aplicacion 3",0.298075483739376,26,32
"Bloque 146","Aplicacion 3",0.793439519268061,28,38
"Bloque 147","Aplicacion 3",2.39773374283337,22,28
"Bloque 148","Aplicacion 3",0.827320064627469,27,37
"Bloque 149","Aplicacion 3",3.74105553663569,30,40
"Bloque 150","Aplicacion 3",1.01673710308969,22,26
"Bloque 151","Aplicacion 3",1.10754755446687,25,35
"Bloque 152","Aplicacion 3",0.658058046504558,30,38
"Bloque 153","Aplicacion 3",2.01222525732243,30,40
"Bloque 154","Aplicacion 3",1.72211702782312,26,28
"Bloque 155","Aplicacion 3",1.38507177713327,27,29
"Bloque 156","Aplicacion 3",0.214000344719328,23,29
"Bloque 157","Aplicacion 3",0.0515946827111435,29,33
"Bloque 158","Aplicacion 3",3.5840331964125,27,31
"Bloque 159","Aplicacion 3",2.79848032043898,29,37
"Bloque 160","Aplicacion 3",0.290747748659747,25,29
"Bloque 161","Aplicacion 3",2.37932570930221,32,34
"Bloque 162","Aplicacion 3",0.976111684367061,28,30
"Bloque 163","Aplicacion 3",2.90817897403264,28,34
"Bloque 164","Aplicacion 3",0.500498313596472,30,36
"Bloque 165","Aplicacion 3",0.593431486748159,23,27
"Bloque 166","Aplicacion 3",2.23337122471654,31,33
"Bloque 167","Aplicacion 3",0.494309045138797,27,35
"Bloque 168","Aplicacion 3",0.417440166836604,26,34
"Bloque 169","Aplicacion 3",0.185789424611176,28,38
"Bloque 170","Aplicacion 3",3.12766773998388,27,37
"Bloque 171","Aplicacion 3",3.11689603663632,26,28
"Bloque 172","Aplicacion 3",0.344346368545666,28,32
"Bloque 173","Aplicacion 3",1.37499706102535,32,36
"Bloque 174","Aplicacion 3",2.11639956766391,32,38
"Bloque 175","Aplicacion 3",1.62331339044873,29,31
"Bloque 176","Aplicacion 3",1.53241069447249,28,32
"Bloque 177","Aplicacion 3",1.86086538183027,34,36
"Bloque 178","Aplicacion 3",1.56276904386468,26,28
"Bloque 179","Aplicacion 3",1.32893058056943,30,32
"Bloque 180","Aplicacion 3",0.706034928048029,29,35
"Bloque 181","Aplicacion 3",0.301539076631889,29,33
"Bloque 182","Aplicacion 3",3.41904724564245,29,39
"Bloque 183","Aplicacion 3",1.96344562435128,22,26
"Bloque 184","Aplicacion 3",2.04518298384386,26,36
"Bloque 185","Aplicacion 3",0.196871391916648,24,34
"Bloque 186","Aplicacion 3",3.43564537576633,24,34
"Bloque 187","Aplicacion 3",0.560534358210862,25,29
"Bloque 188","Aplicacion 3",0.643970338674262,31,33
"Bloque 189","Aplicacion 3",2.80129072950323,30,38
"Bloque 190","Aplicacion 3",1.11345829959027,27,35
"Bloque 191","Aplicacion 3",0.499788184929639,27,31
"Bloque 192","Aplicacion 3",0.201134536229074,28,38
"Bloque 193","Aplicacion 3",1.35142887206748,29,37
"Bloque 194","Aplicacion 3",1.60870972424397,30,32
"Bloque 195","Aplicacion 3",0.742094492306933,31,39
"Bloque 196","Aplicacion 3",0.445624213013798,25,29
"Bloque 197","Aplicacion 3",2.16128929918283,26,28
"Bloque 198","Aplicacion 3",0.978441946441308,26,32
"Bloque 199","Aplicacion 3",0.739098259760067,23,33
"Bloque 200","Aplicacion 3",1.79182791430154,32,42
"Bloque 201","Aplicacion 3",1.05738565586507,26,34
"Bloque 202","Aplicacion 3",0.416400239756331,28,32
"Bloque 203","Aplicacion 3",1.05251467609778,31,33
"Bloque 204","Aplicacion 3",0.197776523511857,25,33
"Bloque 205","Aplicacion 3",2.53248535245308,27,37
"Bloque 206","Aplicacion 3",2.832659238294,28,32
"Bloque 207","Aplicacion 3",0.423204515331956,25,35
"Bloque 208","Aplicacion 3",2.10517086181441,24,34
"Bloque 209","Aplicacion 3",1.6265772402383,26,28
"Bloque 210","Aplicacion 3",3.88270593284863,30,32
"Bloque 211","Aplicacion 3",0.242148080095649,24,30
"Bloque 212","Aplicacion 3",2.2608628162148,23,33
"Bloque 213","Aplicacion 3",0.594654956317414,29,35
"Bloque 214","Aplicacion 3",0.249224926065654,29,39
"Bloque 215","Aplicacion 3",3.0233008472214,33,41
"Bloque 216","Aplicacion 3",0.0500202550087124,26,34
"Bloque 217","Aplicacion 3",3.06333800982335,28,32
"Bloque 218","Aplicacion 3",1.21119355480187,29,35
"Bloque 219","Aplicacion 3",1.01316166883335,26,34
"Bloque 220","Aplicacion 3",2.70036403782217,30,38
"Bloque 221","Aplicacion 3",0.286471240455285,28,32
"Bloque 222","Aplicacion 3",1.61440390934424,27,31
"Bloque 223","Aplicacion 3",2.51464923768887,30,38
"Bloque 224","Aplicacion 3",0.0235754686873406,22,26
"Bloque 225","Aplicacion 3",2.41500911575247,31,35
"Bloque 226","Aplicacion 3",0.88250165595673,27,31
"Bloque 227","Aplicacion 3",0.412762652011588,30,34
"Bloque 228","Aplicacion 3",1.09666290981695,26,28
"Bloque 229","Aplicacion 3",0.635192872667412,24,34
"Bloque 230","Aplicacion 3",0.0303329133855057,26,32
"Bloque 231","Aplicacion 3",1.13763908790424,29,33
"Bloque 232","Aplicacion 3",0.430759375945949,25,27
"Bloque 233","Aplicacion 3",3.46220476859671,22,28
"Bloque 234","Aplicacion 3",0.479676938895136,28,30
"Bloque 235","Aplicacion 3",0.741200760777207,29,33
"Bloque 236","Aplicacion 3",1.25318261133507,26,32
"Bloque 237","Aplicacion 3",1.36475076523589,30,38
"Bloque 238","Aplicacion 3",2.36371373450035,27,35
"Bloque 239","Aplicacion 3",0.330542332818732,31,39
"Bloque 240","Aplicacion 3",0.461745863801328,25,35
"Bloque 241","Aplicacion 3",2.95103365862393,28,38
"Bloque 242","Aplicacion 3",0.631125648978824,28,32
"Bloque 243","Aplicacion 3",0.742522406950593,24,28
"Bloque 244","Aplicacion 3",0.0139027485158294,25,29
"Bloque 245","Aplicacion 3",0.753535694123068,25,33
"Bloque 246","Aplicacion 3",1.00084903086536,30,36
"Bloque 247","Aplicacion 3",2.41464869174757,26,34
"Bloque 248","Aplicacion 3",3.11017699520686,27,29
"Bloque 249","Aplicacion 3",0.174308232963085,29,31
"Bloque 250","Aplicacion 3",2.36908163800487,31,37
"Bloque 251","Aplicacion 3",0.734820613823831,28,34
"Bloque 252","Aplicacion 3",2.83742217560881,28,32
"Bloque 253","Aplicacion 3",0.0971677711995023,27,35
"Bloque 254","Aplicacion 3",1.29699691464193,26,28
"Bloque 255","Aplicacion 3",2.54286026181304,28,38
"Bloque 256","Aplicacion 3",2.58101483732113,29,37
"Bloque 257","Aplicacion 3",0.912004243340209,26,32
"Bloque 258","Aplicacion 3",0.0160851509634245,27,37
"Bloque 259","Aplicacion 3",1.06926582413726,29,39
"Bloque 260","Aplicacion 3",0.423119214199027,24,32
"Bloque 261","Aplicacion 3",1.99338960367895,23,31
"Bloque 262","Aplicacion 3",2.87898282482871,29,39
"Bloque 263","Aplicacion 3",1.14854708937928,28,34
"Bloque 264","Aplicacion 3",0.185755599522963,32,38
"Bloque 265","Aplicacion 3",0.720206543087794,30,34
"Bloque 266","Aplicacion 3",1.21870848261751,24,28
"Bloque 267","Aplicacion 3",0.288326923502609,29,31
"Bloque 268","Aplicacion 3",1.99482739505686,27,31
"Bloque 269","Aplicacion 3",1.50253605134785,28,34
"Bloque 270","Aplicacion 3",0.764528131624684,23,31
"Bloque 271","Aplicacion 3",3.71979004429195,31,33
"Bloque 272","Aplicacion 3",2.08762400624925,22,32
"Bloque 273","Aplicacion 3",0.0800603312440216,31,41
"Bloque 274","Aplicacion 3",3.66359632759589,30,40
"Bloque 275","Aplicacion 3",1.56199870989658,27,29
"Bloque 276","Aplicacion 3",1.23607763973996,28,38
"Bloque 277","Aplicacion 3",0.146415289710161,29,31
"Bloque 278","Aplicacion 3",2.16823862589451,29,39
"Bloque 279","Aplicacion 3",2.95959611991072,26,36
"Bloque 280","Aplicacion 3",1.51950289872475,23,31
"Bloque 281","Aplicacion 3",2.99941631080234,28,32
"Bloque 282","Aplicacion 3",2.86414687968442,31,41
"Bloque 283","Aplicacion 3",0.800746086199835,30,38
"Bloque 284","Aplicacion 3",3.84361273384887,27,35
"Bloque 285","Aplicacion 3",3.27874620295363,27,35
"Bloque 286","Aplicacion 3",0.268955447711051,29,31
"Bloque 287","Aplicacion 3",0.360934486367328,31,37
"Bloque 288","Aplicacion 3",0.703367074811831,28,30
"Bloque 289","Aplicacion 3",1.24893692359328,31,37
"Bloque 290","Aplicacion 3",1.36373340454884,22,32
"Bloque 291","Aplicacion 3",2.18005711221719,29,35
"Bloque 292","Aplicacion 3",0.268540500724471,28,32
"Bloque 293","Aplicacion 3",1.4875316592399,27,37
"Bloque 294","Aplicacion 3",2.23494587400579,24,30
"Bloque 295","Aplicacion 3",2.81175640709349,28,38
"Bloque 296","Aplicacion 3",1.22495464054993,25,27
"Bloque 297","Aplicacion 3",0.594244225649163,27,33
"Bloque 298","Aplicacion 3",0.285973608773202,28,30
"Bloque 299","Aplicacion 3",2.3803804292059,25,27
"Bloque 300","Aplicacion 3",0.314970484888181,25,27
"Bloque 301","Aplicacion 3",0.421921458693253,30,32
"Bloque 302","Aplicacion 3",1.42313033668324,22,24
"Bloque 303","Aplicacion 3",0.193563453302761,27,37
"Bloque 304","Aplicacion 3",3.93220318646644,26,34
"Bloque 305","Aplicacion 3",0.913996242918074,30,32
"Bloque 306","Aplicacion 3",0.907696530828252,28,30
"Bloque 307","Aplicacion 3",2.10592460566783,25,27
"Bloque 308","Aplicacion 3",1.81572179857339,24,28
"Bloque 309","Aplicacion 3",2.64163764908022,29,35
"Bloque 310","Aplicacion 3",1.49555723806843,29,31
"Bloque 311","Aplicacion 3",1.65868676676997,26,34
"Bloque 312","Aplicacion 3",0.653591958293691,28,38
"Bloque 313","Aplicacion 3",0.552268128650037,33,35
"Bloque 314","Aplicacion 3",1.38371317526326,25,33
"Bloque 315","Aplicacion 3",1.76261583231306,27,31
"Bloque 316","Aplicacion 3",1.00218279254623,31,39
"Bloque 317","Aplicacion 3",0.350825163908303,26,32
"Bloque 318","Aplicacion 3",0.499199654933574,27,33
"Bloque 319","Aplicacion 3",3.00905081908801,26,34
"Bloque 320","Aplicacion 3",1.51744822748005,29,39
"Bloque 321","Aplicacion 3",0.0176916190423071,28,38
"Bloque 322","Aplicacion 3",0.105090287914514,27,31
"Bloque 323","Aplicacion 3",2.09276150744059,25,35
"Bloque 324","Aplicacion 3",1.619781540517,31,33
"Bloque 325","Aplicacion 3",0.168300033500418,28,30
"Bloque 326","Aplicacion 3",1.04753771130927,26,28
"Bloque 327","Aplicacion 3",0.28259557117708,22,24
"Bloque 328","Aplicacion 3",2.23552894424298,30,40
"Bloque 329","Aplicacion 3",0.559169468987542,27,35
"Bloque 330","Aplicacion 3",1.1807114307303,28,34
"Bloque 331","Aplicacion 3",2.30560343805352,29,33
"Bloque 332","Aplicacion 3",3.65917830994455,31,41
"Bloque 333","Aplicacion 3",0.864784539118409,30,34
"Bloque 334","Aplicacion 3",1.15330257560126,26,36
"Bloque 335","Aplicacion 3",0.712792325951159,25,31
"Bloque 336","Aplicacion 3",0.483868322100159,25,31
"Bloque 337","Aplicacion 3",1.47735626716167,29,33
"Bloque 338","Aplicacion 3",0.0511437417681271,33,39
"Bloque 339","Aplicacion 3",2.48324439692893,27,33
"Bloque 340","Aplicacion 3",1.59955298555666,28,34
"Bloque 341","Aplicacion 3",0.718817231406103,30,32
"Bloque 342","Aplicacion 3",1.95178433224704,30,36
"Bloque 343","Aplicacion 3",1.29366176608019,29,37
"Bloque 344","Aplicacion 3",0.372069157054648,29,33
"Bloque 345","Aplicacion 3",0.363509437581524,27,35
"Bloque 346","Aplicacion 3",0.127455017748271,29,37
"Bloque 347","Aplicacion 3",0.399815249908715,27,33
"Bloque 348","Aplicacion 3",2.53294225562053,25,35
"Bloque 349","Aplicacion 3",3.11188730001101,33,43
"Bloque 350","Aplicacion 3",1.64070191718289,30,34
"Bloque 351","Aplicacion 3",3.82607571239817,21,29
"Bloque 352","Aplicacion 3",1.0051294004079,26,30
"Bloque 353","Aplicacion 3",0.240344457235187,25,29
"Bloque 354","Aplicacion 3",0.263215401020208,26,32
"Bloque 355","Aplicacion 3",2.18187435632223,25,29
"Bloque 356","Aplicacion 3",1.21281903688796,23,29
