"Bloque","Aplicacion","tProcesamiento","dInicio","dFin"
"Bloque 30","Aplicacion 2",1.63054329736467,16,24
"Bloque 31","Aplicacion 2",1.85532658633154,13,15
"Bloque 32","Aplicacion 2",1.29925034458127,14,22
"Bloque 33","Aplicacion 2",2.33392862381723,17,25
"Bloque 34","Aplicacion 2",0.470627008797601,14,16
"Bloque 35","Aplicacion 2",0.227000673441216,17,21
"Bloque 36","Aplicacion 2",0.466878352407366,14,20
"Bloque 37","Aplicacion 2",2.20214461146232,16,24
"Bloque 38","Aplicacion 2",0.0774904582600241,18,26
"Bloque 39","Aplicacion 2",0.733742393087596,10,20
"Bloque 40","Aplicacion 2",1.48339509035539,15,23
"Bloque 41","Aplicacion 2",1.29118404083263,14,18
"Bloque 42","Aplicacion 2",2.72836531051121,14,18
"Bloque 43","Aplicacion 2",0.797775745624676,18,22
"Bloque 44","Aplicacion 2",2.91229379181437,11,21
"Bloque 45","Aplicacion 2",0.750067344680428,12,18
"Bloque 46","Aplicacion 2",0.355054520234172,19,23
"Bloque 47","Aplicacion 2",2.6207875889229,19,23
"Bloque 48","Aplicacion 2",3.30600027334563,16,26
"Bloque 49","Aplicacion 2",0.361372855957597,17,21
"Bloque 50","Aplicacion 2",3.24011146691315,13,21
"Bloque 51","Aplicacion 2",0.585416698269546,15,23
"Bloque 52","Aplicacion 2",0.0241870083846152,10,12
"Bloque 53","Aplicacion 2",0.686186218308285,12,22
"Bloque 54","Aplicacion 2",0.383545134868473,16,20
"Bloque 55","Aplicacion 2",0.545989766613284,19,25
"Bloque 56","Aplicacion 2",0.482193099707365,13,17
"Bloque 57","Aplicacion 2",0.990818064799532,16,24
"Bloque 58","Aplicacion 2",3.56372981627467,17,27
"Bloque 59","Aplicacion 2",1.91912960393663,17,21
"Bloque 60","Aplicacion 2",0.968259718688205,11,17
"Bloque 61","Aplicacion 2",0.23212965563871,11,19
"Bloque 62","Aplicacion 2",3.21786881486312,10,20
"Bloque 63","Aplicacion 2",0.547610637219623,17,19
"Bloque 64","Aplicacion 2",1.7221086417542,18,28
"Bloque 65","Aplicacion 2",1.03218790078536,14,18
"Bloque 66","Aplicacion 2",0.791653806250542,15,21
"Bloque 67","Aplicacion 2",0.000674609670012894,17,21
"Bloque 68","Aplicacion 2",1.37519786077448,16,26
"Bloque 69","Aplicacion 2",1.01065407074057,11,13
"Bloque 70","Aplicacion 2",0.67920342384807,17,19
"Bloque 71","Aplicacion 2",1.22929817874202,15,21
"Bloque 72","Aplicacion 2",1.87587537069183,16,24
"Bloque 73","Aplicacion 2",2.29138179386344,12,18
"Bloque 74","Aplicacion 2",1.18962877441507,17,23
"Bloque 75","Aplicacion 2",2.23325023951318,19,29
"Bloque 76","Aplicacion 2",0.134236600852499,16,26
"Bloque 77","Aplicacion 2",0.914224990503863,14,16
"Bloque 78","Aplicacion 2",0.343174020666629,19,21
"Bloque 79","Aplicacion 2",2.87449515224121,14,24
"Bloque 80","Aplicacion 2",1.16226138584316,19,27
"Bloque 81","Aplicacion 2",1.2039063816176,14,22
"Bloque 82","Aplicacion 2",0.525686480244622,12,20
"Bloque 83","Aplicacion 2",3.08706350740663,20,30
"Bloque 84","Aplicacion 2",0.0594175803009421,18,22
"Bloque 85","Aplicacion 2",1.20644040230971,17,25
"Bloque 86","Aplicacion 2",1.8555787202188,12,14
"Bloque 87","Aplicacion 2",1.15092291221954,15,21
"Bloque 88","Aplicacion 2",1.07863344741054,15,21
"Bloque 89","Aplicacion 2",3.12170595056674,16,20
"Bloque 90","Aplicacion 2",1.16165413805284,14,16
"Bloque 91","Aplicacion 2",1.51426938616048,14,22
"Bloque 92","Aplicacion 2",1.52100819437375,12,18
"Bloque 93","Aplicacion 2",2.85220601227181,16,26
"Bloque 94","Aplicacion 2",2.30349214777659,18,24
"Bloque 95","Aplicacion 2",0.61217145476167,18,26
"Bloque 96","Aplicacion 2",3.10367629513763,15,21
"Bloque 97","Aplicacion 2",0.965353219816461,19,27
"Bloque 98","Aplicacion 2",2.17714487418841,17,25
"Bloque 99","Aplicacion 2",0.0347295411330519,19,21
"Bloque 100","Aplicacion 2",0.507469606213272,14,18
"Bloque 101","Aplicacion 2",0.326166343969256,15,23
"Bloque 102","Aplicacion 2",0.367856992159535,13,23
"Bloque 103","Aplicacion 2",3.40928125516198,13,21
"Bloque 104","Aplicacion 2",1.10730248074979,14,18
"Bloque 105","Aplicacion 2",1.38389071572881,15,17
"Bloque 106","Aplicacion 2",1.82772082697909,14,24
"Bloque 107","Aplicacion 2",0.170128020049179,13,17
"Bloque 108","Aplicacion 2",0.783399160858244,17,27
"Bloque 109","Aplicacion 2",0.399959729192778,10,18
"Bloque 110","Aplicacion 2",0.680926447920501,16,24
"Bloque 111","Aplicacion 2",0.173347383475347,14,20
"Bloque 112","Aplicacion 2",0.550443515041843,14,18
"Bloque 113","Aplicacion 2",0.742377671180293,14,24
"Bloque 114","Aplicacion 2",1.0027279113885,19,27
"Bloque 115","Aplicacion 2",0.0262729859859232,14,18
"Bloque 116","Aplicacion 2",1.73253528701451,13,17
"Bloque 117","Aplicacion 2",0.57513824426569,12,18
"Bloque 118","Aplicacion 2",0.534680287016934,16,26
"Bloque 119","Aplicacion 2",0.668698966869136,13,17
"Bloque 120","Aplicacion 2",1.28016222875874,16,20
"Bloque 121","Aplicacion 2",1.81000997733634,16,20
"Bloque 122","Aplicacion 2",1.48017846096616,20,30
"Bloque 123","Aplicacion 2",1.19861898157465,15,23
"Bloque 124","Aplicacion 2",1.14629982695915,15,17
"Bloque 125","Aplicacion 2",0.214004716566641,19,21
"Bloque 126","Aplicacion 2",0.18892585453246,15,17
"Bloque 127","Aplicacion 2",0.096377781406045,18,28
"Bloque 128","Aplicacion 2",0.452627905039117,18,20
"Bloque 129","Aplicacion 2",0.377026784932241,15,17
"Bloque 130","Aplicacion 2",0.229681968143144,20,28
"Bloque 131","Aplicacion 2",1.77134965008434,13,15
"Bloque 132","Aplicacion 2",0.230489927741938,17,27
"Bloque 133","Aplicacion 2",1.22523218153354,15,21
"Bloque 134","Aplicacion 2",0.386893127299845,13,21
"Bloque 135","Aplicacion 2",0.531443461868912,16,26
"Bloque 136","Aplicacion 2",1.00900952056982,13,19
"Bloque 137","Aplicacion 2",3.27738862840201,15,19
"Bloque 138","Aplicacion 2",0.679613299695883,12,20
"Bloque 139","Aplicacion 2",0.00577248531580996,15,19
"Bloque 140","Aplicacion 2",1.32696275412792,17,23
"Bloque 141","Aplicacion 2",1.88907826889615,10,16
"Bloque 142","Aplicacion 2",0.00290320156480638,15,17
"Bloque 143","Aplicacion 2",3.81385916543189,11,13
"Bloque 144","Aplicacion 2",0.645560801168904,14,16
"Bloque 145","Aplicacion 2",1.82177951645415,18,24
"Bloque 146","Aplicacion 2",3.15308403324935,15,25
"Bloque 147","Aplicacion 2",0.318626230349764,11,15
"Bloque 148","Aplicacion 2",0.898750643851235,12,22
"Bloque 149","Aplicacion 2",1.20551365262206,14,16
"Bloque 150","Aplicacion 2",3.74544066374186,15,23
"Bloque 151","Aplicacion 2",0.912733629904687,11,19
"Bloque 152","Aplicacion 2",3.68643895289142,12,16
"Bloque 153","Aplicacion 2",0.769995196443051,15,17
"Bloque 154","Aplicacion 2",3.68099769872609,17,25
"Bloque 155","Aplicacion 2",2.21120016996126,18,22
"Bloque 156","Aplicacion 2",0.455083390278742,15,21
"Bloque 157","Aplicacion 2",3.76042808653879,16,24
"Bloque 158","Aplicacion 2",0.0322082928303791,15,21
"Bloque 159","Aplicacion 2",3.42131123863779,12,14
"Bloque 160","Aplicacion 2",1.24719723958337,12,16
"Bloque 161","Aplicacion 2",3.69565089388737,17,19
"Bloque 162","Aplicacion 2",2.65564435668908,12,22
"Bloque 163","Aplicacion 2",1.51302776135752,16,26
"Bloque 164","Aplicacion 2",0.770661667222157,18,22
"Bloque 165","Aplicacion 2",0.5025596591711,14,20
"Bloque 166","Aplicacion 2",0.30393014876078,11,13
"Bloque 167","Aplicacion 2",0.638655997236539,15,17
"Bloque 168","Aplicacion 2",0.935265774047002,13,15
"Bloque 169","Aplicacion 2",0.748452513664961,14,24
"Bloque 170","Aplicacion 2",0.999940222641453,14,20
"Bloque 171","Aplicacion 2",0.223764240113056,11,19
"Bloque 172","Aplicacion 2",0.829520834237337,19,23
"Bloque 173","Aplicacion 2",0.463876647269353,18,24
"Bloque 174","Aplicacion 2",1.70097629104119,14,22
"Bloque 175","Aplicacion 2",0.750420250743628,13,23
"Bloque 176","Aplicacion 2",1.20631126557834,16,18
"Bloque 177","Aplicacion 2",2.36219128344739,19,29
"Bloque 178","Aplicacion 2",0.21558193070814,17,25
"Bloque 179","Aplicacion 2",1.16564727015793,19,27
"Bloque 180","Aplicacion 2",0.811440416425466,14,16
"Bloque 181","Aplicacion 2",3.14315865286313,16,22
"Bloque 182","Aplicacion 2",0.929632436204702,16,20
"Bloque 183","Aplicacion 2",0.648617395153269,17,25
"Bloque 184","Aplicacion 2",0.107676039258148,14,24
"Bloque 185","Aplicacion 2",0.111451315507134,16,24
"Bloque 186","Aplicacion 2",3.95719113170307,15,19
"Bloque 187","Aplicacion 2",2.2279807851867,17,27
"Bloque 188","Aplicacion 2",1.39899350090261,14,18
"Bloque 189","Aplicacion 2",0.0690164716277201,11,21
"Bloque 190","Aplicacion 2",0.24997666622512,16,18
"Bloque 191","Aplicacion 2",0.0651113823987544,17,25
"Bloque 192","Aplicacion 2",2.77958343983315,15,25
"Bloque 193","Aplicacion 2",0.0774987857788801,14,16
"Bloque 194","Aplicacion 2",1.24294878470089,16,20
"Bloque 195","Aplicacion 2",0.613667692290619,18,22
"Bloque 196","Aplicacion 2",1.66058257121902,15,23
"Bloque 197","Aplicacion 2",1.98239349380445,16,22
"Bloque 198","Aplicacion 2",2.64749022223673,18,20
"Bloque 199","Aplicacion 2",2.00018065443571,11,13
"Bloque 200","Aplicacion 2",3.0018652391123,12,16
"Bloque 201","Aplicacion 2",2.00806393215628,11,15
"Bloque 202","Aplicacion 2",2.72223818362377,16,26
"Bloque 203","Aplicacion 2",1.3421206305952,13,21
"Bloque 204","Aplicacion 2",2.55133491247402,16,18
"Bloque 205","Aplicacion 2",0.601375120546002,16,20
"Bloque 206","Aplicacion 2",0.368731209564365,18,22
"Bloque 207","Aplicacion 2",1.75603258332547,14,24
"Bloque 208","Aplicacion 2",1.39326640071656,18,24
"Bloque 209","Aplicacion 2",0.851773969642818,14,24
"Bloque 210","Aplicacion 2",0.184718818310648,14,18
"Bloque 211","Aplicacion 2",0.0492720289155841,14,16
"Bloque 212","Aplicacion 2",0.186542208259925,13,23
"Bloque 213","Aplicacion 2",1.88454476224568,16,22
"Bloque 214","Aplicacion 2",0.125869887156358,15,25
"Bloque 215","Aplicacion 2",0.367338077345748,15,25
"Bloque 216","Aplicacion 2",0.792783221229911,13,23
"Bloque 217","Aplicacion 2",1.83246790433612,16,24
"Bloque 218","Aplicacion 2",0.769676796486601,13,19
"Bloque 219","Aplicacion 2",3.5703292699588,14,18
"Bloque 220","Aplicacion 2",1.17286636978388,11,19
"Bloque 221","Aplicacion 2",0.163493855399437,11,19
"Bloque 222","Aplicacion 2",0.562660384854916,17,23
"Bloque 223","Aplicacion 2",0.0402247578480373,14,24
"Bloque 224","Aplicacion 2",0.0217134627304325,12,18
"Bloque 225","Aplicacion 2",0.578165962530878,13,17
"Bloque 226","Aplicacion 2",0.526505245307236,15,19
"Bloque 227","Aplicacion 2",0.390393111575395,11,19
"Bloque 228","Aplicacion 2",0.587244153586946,18,20
"Bloque 229","Aplicacion 2",1.18771015920054,17,21
"Bloque 230","Aplicacion 2",0.427766905688728,14,24
"Bloque 231","Aplicacion 2",1.14417798281647,14,18
"Bloque 232","Aplicacion 2",2.54345066179208,19,21
"Bloque 233","Aplicacion 2",0.054391905060038,16,26
"Bloque 234","Aplicacion 2",1.68464142198052,16,18
"Bloque 235","Aplicacion 2",3.22975827516565,18,24
"Bloque 236","Aplicacion 2",0.155610359134153,13,17
"Bloque 237","Aplicacion 2",1.1956406154887,19,25
"Bloque 238","Aplicacion 2",0.841695383330807,16,26
"Bloque 239","Aplicacion 2",0.727529793384246,12,18
"Bloque 240","Aplicacion 2",3.46099419393263,10,16
"Bloque 241","Aplicacion 2",2.94760644961767,15,23
"Bloque 242","Aplicacion 2",0.0188776316586882,16,20
"Bloque 243","Aplicacion 2",2.14579042598914,13,17
"Bloque 244","Aplicacion 2",1.76215577127508,17,21
"Bloque 245","Aplicacion 2",0.557407677476986,12,18
"Bloque 246","Aplicacion 2",3.96368960325602,17,21
"Bloque 247","Aplicacion 2",3.973733464973,16,24
"Bloque 248","Aplicacion 2",0.143104617350979,14,18
"Bloque 249","Aplicacion 2",1.46956297058921,11,13
"Bloque 250","Aplicacion 2",0.47302925651893,14,24
"Bloque 251","Aplicacion 2",0.470957997161895,18,28
"Bloque 252","Aplicacion 2",2.08731113013189,17,25
"Bloque 253","Aplicacion 2",1.23731802359532,17,25
"Bloque 254","Aplicacion 2",0.791068253712729,18,26
"Bloque 255","Aplicacion 2",0.838735090814966,16,20
"Bloque 256","Aplicacion 2",2.14366501003813,15,25
"Bloque 257","Aplicacion 2",0.0364484648355774,13,21
"Bloque 258","Aplicacion 2",0.535295223351568,16,22
"Bloque 259","Aplicacion 2",3.83474800824222,11,17
"Bloque 260","Aplicacion 2",0.0282518125604838,16,18
"Bloque 261","Aplicacion 2",3.27153087895982,17,21
"Bloque 262","Aplicacion 2",0.144731604345461,17,23
"Bloque 263","Aplicacion 2",0.100873795943335,15,25
"Bloque 264","Aplicacion 2",0.987292944872752,14,22
"Bloque 265","Aplicacion 2",0.611059463163838,19,29
"Bloque 266","Aplicacion 2",0.651513880576367,13,19
"Bloque 267","Aplicacion 2",3.11542412792019,14,20
"Bloque 268","Aplicacion 2",2.10987801945146,16,24
"Bloque 269","Aplicacion 2",0.127220408864492,18,20
"Bloque 270","Aplicacion 2",0.511209321999922,11,17
"Bloque 271","Aplicacion 2",1.42476233274054,17,21
"Bloque 272","Aplicacion 2",2.67168524977438,14,24
"Bloque 273","Aplicacion 2",3.00109453280143,12,20
"Bloque 274","Aplicacion 2",0.0775650847482609,17,27
"Bloque 275","Aplicacion 2",1.26079037741136,10,20
"Bloque 276","Aplicacion 2",0.603062123339623,19,29
"Bloque 277","Aplicacion 2",1.1169130556751,13,19
"Bloque 278","Aplicacion 2",1.90634589132231,16,22
"Bloque 279","Aplicacion 2",2.07551029336016,17,23
"Bloque 280","Aplicacion 2",0.742577090021223,18,22
"Bloque 281","Aplicacion 2",2.12241043413367,16,20
"Bloque 282","Aplicacion 2",0.610210086824372,16,26
"Bloque 283","Aplicacion 2",0.0618397509044699,13,21
"Bloque 284","Aplicacion 2",0.642511420017229,15,23
"Bloque 285","Aplicacion 2",1.70327485103469,12,16
"Bloque 286","Aplicacion 2",1.54835766574677,20,24
"Bloque 287","Aplicacion 2",2.4932536145807,12,16
"Bloque 288","Aplicacion 2",0.167356929276139,12,20
"Bloque 289","Aplicacion 2",0.638999705901369,17,27
"Bloque 290","Aplicacion 2",2.39393659964204,15,23
"Bloque 291","Aplicacion 2",0.377095014229417,14,24
"Bloque 292","Aplicacion 2",2.51896482319258,16,20
"Bloque 293","Aplicacion 2",2.13012077773299,13,17
"Bloque 294","Aplicacion 2",0.654064647668143,13,23
"Bloque 295","Aplicacion 2",0.121146602154082,15,19
"Bloque 296","Aplicacion 2",3.01995181259386,14,24
"Bloque 297","Aplicacion 2",1.99106913443964,15,21
"Bloque 298","Aplicacion 2",0.489709898141752,15,21
"Bloque 299","Aplicacion 2",0.0802504983730614,19,21
"Bloque 300","Aplicacion 2",2.46709146294666,12,20
"Bloque 301","Aplicacion 2",0.0181956770299097,15,25
"Bloque 302","Aplicacion 2",0.246940101124346,15,21
"Bloque 303","Aplicacion 2",0.515473488019779,16,24
"Bloque 304","Aplicacion 2",0.179413193530342,10,12
"Bloque 305","Aplicacion 2",0.719435545662418,14,20
"Bloque 306","Aplicacion 2",2.96357858539246,17,19
"Bloque 307","Aplicacion 2",2.12986197678681,20,24
"Bloque 308","Aplicacion 2",0.329508692817762,18,26
"Bloque 309","Aplicacion 2",0.671698493463919,18,26
"Bloque 310","Aplicacion 2",0.0648354982025921,14,20
"Bloque 311","Aplicacion 2",0.023582064386933,14,24
"Bloque 312","Aplicacion 2",1.55138024748835,14,22
"Bloque 313","Aplicacion 2",2.20595997723128,15,19
"Bloque 314","Aplicacion 2",0.793022140589562,15,21
"Bloque 315","Aplicacion 2",2.32329561321374,18,20
"Bloque 316","Aplicacion 2",2.38685916781991,16,22
"Bloque 317","Aplicacion 2",2.09413162481349,17,21
"Bloque 318","Aplicacion 2",0.543586520152166,19,21
"Bloque 319","Aplicacion 2",2.27908990944113,14,18
"Bloque 320","Aplicacion 2",0.800256952317432,11,19
"Bloque 321","Aplicacion 2",0.765633888258938,11,21
"Bloque 322","Aplicacion 2",0.887863988941535,11,17
"Bloque 323","Aplicacion 2",3.18568166126184,12,14
"Bloque 324","Aplicacion 2",1.63438497830491,16,20
"Bloque 325","Aplicacion 2",0.113951147577548,17,25
"Bloque 326","Aplicacion 2",0.770631427178159,18,22
"Bloque 327","Aplicacion 2",1.42327453049209,15,23
"Bloque 328","Aplicacion 2",0.195255139389801,18,28
"Bloque 329","Aplicacion 2",1.17897987710304,13,19
"Bloque 330","Aplicacion 2",1.04612686540931,16,24
"Bloque 331","Aplicacion 2",0.15934609309209,16,24
"Bloque 332","Aplicacion 2",0.102083829930052,16,20
"Bloque 333","Aplicacion 2",1.66666941710125,16,18
"Bloque 334","Aplicacion 2",2.65324217955097,16,24
"Bloque 335","Aplicacion 2",1.79891611004557,16,20
"Bloque 336","Aplicacion 2",1.72116928624298,14,24
"Bloque 337","Aplicacion 2",0.214227540092543,19,27
"Bloque 338","Aplicacion 2",1.58067676659982,14,22
"Bloque 339","Aplicacion 2",1.10349055174988,14,16
"Bloque 340","Aplicacion 2",2.5506535014572,10,14
"Bloque 341","Aplicacion 2",0.87921974202164,19,29
"Bloque 342","Aplicacion 2",1.44109922070352,18,28
"Bloque 343","Aplicacion 2",0.754413193568477,16,18
"Bloque 344","Aplicacion 2",0.461570885870606,18,20
"Bloque 345","Aplicacion 2",1.29682148007985,10,12
"Bloque 346","Aplicacion 2",0.231115646800026,18,28
"Bloque 347","Aplicacion 2",2.66404137727491,15,21
"Bloque 348","Aplicacion 2",1.10065539767966,17,25
"Bloque 349","Aplicacion 2",0.389259249251336,19,23
"Bloque 350","Aplicacion 2",2.36307439382881,16,24
"Bloque 351","Aplicacion 2",0.871579015161842,11,15
"Bloque 352","Aplicacion 2",1.5254621573941,16,26
"Bloque 353","Aplicacion 2",2.51374522584085,17,27
"Bloque 354","Aplicacion 2",0.758688109926879,17,25
"Bloque 355","Aplicacion 2",1.29878464009449,15,17
"Bloque 356","Aplicacion 2",0.339728214749197,17,27
"Bloque 357","Aplicacion 2",1.70925447256886,16,20
"Bloque 358","Aplicacion 2",0.12264414508827,19,21
"Bloque 359","Aplicacion 2",0.222652473728321,18,20
"Bloque 360","Aplicacion 2",1.14186656447127,15,19
"Bloque 361","Aplicacion 2",0.787716423509917,16,20
"Bloque 362","Aplicacion 2",0.357349494099617,15,19
"Bloque 363","Aplicacion 2",0.0146660920232534,14,18
"Bloque 364","Aplicacion 2",1.75895224093581,12,22
"Bloque 365","Aplicacion 2",1.47890703465272,16,22
"Bloque 366","Aplicacion 2",2.12263246696518,10,20
"Bloque 367","Aplicacion 2",1.67161481373321,13,21
"Bloque 368","Aplicacion 2",0.529458165774122,16,24
"Bloque 369","Aplicacion 2",0.412302853865549,15,17
"Bloque 370","Aplicacion 2",2.8683319051253,17,23
"Bloque 371","Aplicacion 2",3.69931124669495,16,18
"Bloque 372","Aplicacion 2",0.788357710170016,13,21
"Bloque 373","Aplicacion 2",0.0970246009062976,18,20
"Bloque 374","Aplicacion 2",0.302425965997724,15,17
"Bloque 375","Aplicacion 2",1.12422104203142,11,15
"Bloque 376","Aplicacion 2",1.0255743952468,15,19
"Bloque 377","Aplicacion 2",3.7701924316182,19,25
"Bloque 378","Aplicacion 2",1.9188812196158,16,26
"Bloque 379","Aplicacion 2",0.304908617306501,14,20
"Bloque 380","Aplicacion 2",1.65934206920054,11,19
"Bloque 381","Aplicacion 2",0.0859754901920272,15,17
"Bloque 382","Aplicacion 2",3.63045159843698,17,23
"Bloque 383","Aplicacion 2",3.05859420639149,13,21
"Bloque 384","Aplicacion 2",0.291518437443301,13,17
"Bloque 385","Aplicacion 2",2.66386524503445,13,19
"Bloque 386","Aplicacion 2",1.19828404745016,16,20
"Bloque 387","Aplicacion 2",1.78176767455723,15,23
"Bloque 388","Aplicacion 2",0.958824596181512,14,20
"Bloque 389","Aplicacion 2",1.18783103229787,16,26
"Bloque 390","Aplicacion 2",1.42058142025333,14,24
"Bloque 391","Aplicacion 2",0.583000514796004,19,29
"Bloque 392","Aplicacion 2",1.81304015007934,12,14
"Bloque 393","Aplicacion 2",0.577955070532254,16,20
"Bloque 394","Aplicacion 2",1.71785731112894,11,19
"Bloque 395","Aplicacion 2",0.627152775228023,16,20
"Bloque 396","Aplicacion 2",0.306198768103967,18,28
"Bloque 397","Aplicacion 2",1.6995332978883,10,12
"Bloque 398","Aplicacion 2",1.60900440539627,12,18
"Bloque 399","Aplicacion 2",1.40790806465453,15,21
"Bloque 400","Aplicacion 2",1.56180637417254,12,14
"Bloque 401","Aplicacion 2",0.47201318886995,16,22
"Bloque 402","Aplicacion 2",3.28301228587202,16,18
"Bloque 403","Aplicacion 2",0.865188102470711,17,25
"Bloque 404","Aplicacion 2",0.993099241517484,13,15
"Bloque 405","Aplicacion 2",0.410022095916793,18,26
"Bloque 406","Aplicacion 2",0.279638625999997,15,23
"Bloque 407","Aplicacion 2",0.127846447639115,16,20
"Bloque 408","Aplicacion 2",1.71661145042127,15,23
"Bloque 409","Aplicacion 2",0.0624517714573753,13,15
"Bloque 410","Aplicacion 2",2.58454814501725,15,19
"Bloque 411","Aplicacion 2",1.44238245549612,16,26
"Bloque 412","Aplicacion 2",1.48533566081319,19,27
"Bloque 413","Aplicacion 2",0.0121600576210767,18,26
"Bloque 414","Aplicacion 2",0.0390773007607882,17,27
"Bloque 415","Aplicacion 2",0.474722074204827,18,20
"Bloque 416","Aplicacion 2",3.02474004332594,18,26
"Bloque 417","Aplicacion 2",1.03637865078636,14,20
"Bloque 418","Aplicacion 2",0.788286919333041,15,19
"Bloque 419","Aplicacion 2",0.654660466592759,18,28
"Bloque 420","Aplicacion 2",0.774146373942494,10,14
"Bloque 421","Aplicacion 2",1.29820102455403,15,21
"Bloque 422","Aplicacion 2",0.401233151971478,12,14
"Bloque 423","Aplicacion 2",0.813272264879197,18,22
"Bloque 424","Aplicacion 2",0.0501682993961707,13,19
"Bloque 425","Aplicacion 2",0.308293702791218,14,16
"Bloque 426","Aplicacion 2",1.21163518114324,14,20
"Bloque 427","Aplicacion 2",0.0689603748718753,13,23
"Bloque 428","Aplicacion 2",1.02759491465986,20,30
"Bloque 429","Aplicacion 2",2.30734620655265,20,26
"Bloque 430","Aplicacion 2",2.64755989426949,18,22
"Bloque 431","Aplicacion 2",2.03452930871706,18,24
"Bloque 432","Aplicacion 2",1.26083074993737,11,19
"Bloque 433","Aplicacion 2",0.477941903658211,13,23
"Bloque 434","Aplicacion 2",0.379325526207685,18,22
"Bloque 435","Aplicacion 2",2.26676802404534,14,22
"Bloque 436","Aplicacion 2",3.82708818090144,16,26
"Bloque 437","Aplicacion 2",1.82465684972509,15,17
"Bloque 438","Aplicacion 2",0.578310613733541,15,23
"Bloque 439","Aplicacion 2",0.326140431864617,10,12
"Bloque 440","Aplicacion 2",0.148663668474182,17,21
"Bloque 441","Aplicacion 2",0.944629438373344,11,17
"Bloque 442","Aplicacion 2",1.96362196274411,19,29
"Bloque 443","Aplicacion 2",1.12543115676381,19,29
"Bloque 444","Aplicacion 2",0.929651567386463,18,20
"Bloque 445","Aplicacion 2",2.68172736301233,15,17
"Bloque 446","Aplicacion 2",0.49337853247346,15,19
"Bloque 447","Aplicacion 2",0.0323963844705375,16,20
"Bloque 448","Aplicacion 2",1.66185901614215,19,25
"Bloque 449","Aplicacion 2",1.71053428866278,16,20
"Bloque 450","Aplicacion 2",0.950674627255648,11,19
"Bloque 1","Aplicacion 3",1.66923682545312,28,36
"Bloque 2","Aplicacion 3",1.29822525996715,31,41
"Bloque 3","Aplicacion 3",3.76682795991114,30,34
"Bloque 4","Aplicacion 3",0.995213996991515,30,36
"Bloque 5","Aplicacion 3",0.96985201491043,29,33
"Bloque 6","Aplicacion 3",2.51133008717484,31,35
"Bloque 7","Aplicacion 3",0.882239563250914,24,34
"Bloque 8","Aplicacion 3",1.85547958179377,25,29
"Bloque 9","Aplicacion 3",3.24801992426551,28,30
"Bloque 10","Aplicacion 3",0.0334380662068725,27,31
"Bloque 11","Aplicacion 3",0.483153908630339,24,26
"Bloque 12","Aplicacion 3",2.51911441895104,23,31
"Bloque 13","Aplicacion 3",3.27917066101841,28,34
"Bloque 14","Aplicacion 3",1.05187814491801,27,35
"Bloque 15","Aplicacion 3",1.12730681837653,24,30
"Bloque 16","Aplicacion 3",1.14368580160663,30,36
"Bloque 17","Aplicacion 3",2.98281872381381,27,33
"Bloque 18","Aplicacion 3",1.01239491170391,27,35
"Bloque 19","Aplicacion 3",0.934514100011438,27,35
"Bloque 20","Aplicacion 3",0.274449371546507,30,34
"Bloque 21","Aplicacion 3",1.43251542453654,28,36
"Bloque 22","Aplicacion 3",2.8571976158481,26,34
"Bloque 23","Aplicacion 3",0.696640398446471,25,27
"Bloque 24","Aplicacion 3",0.875484381638833,30,34
"Bloque 25","Aplicacion 3",1.79549607872032,28,30
"Bloque 26","Aplicacion 3",3.65505445671192,30,34
"Bloque 27","Aplicacion 3",2.57553547413013,26,30
"Bloque 28","Aplicacion 3",3.83154451508931,23,31
"Bloque 29","Aplicacion 3",1.25119427102618,25,33
"Bloque 30","Aplicacion 3",0.537468581879511,29,35
"Bloque 31","Aplicacion 3",0.615408225029385,26,32
"Bloque 32","Aplicacion 3",1.69204502445646,24,34
"Bloque 33","Aplicacion 3",3.90342434298667,29,37
"Bloque 34","Aplicacion 3",3.55560128983966,29,35
"Bloque 35","Aplicacion 3",2.86690416463575,32,40
"Bloque 36","Aplicacion 3",0.44474200643599,25,27
"Bloque 37","Aplicacion 3",2.48045441971085,29,33
"Bloque 38","Aplicacion 3",2.0148352092535,32,42
"Bloque 39","Aplicacion 3",0.696729960851371,23,25
"Bloque 40","Aplicacion 3",0.623514069570228,29,33
"Bloque 41","Aplicacion 3",3.54978098130709,27,29
"Bloque 42","Aplicacion 3",0.0293992450286139,25,31
"Bloque 43","Aplicacion 3",0.555575631046668,33,37
"Bloque 44","Aplicacion 3",0.847636529477313,21,25
"Bloque 45","Aplicacion 3",2.07685679255881,25,31
"Bloque 46","Aplicacion 3",1.92118168128654,31,33
"Bloque 47","Aplicacion 3",0.284945729578222,30,32
"Bloque 48","Aplicacion 3",2.04519030330788,30,32
"Bloque 49","Aplicacion 3",1.29151576935945,32,38
"Bloque 50","Aplicacion 3",0.756044036136765,28,30
"Bloque 51","Aplicacion 3",0.102767467405647,27,37
"Bloque 52","Aplicacion 3",1.13600985158218,20,24
"Bloque 53","Aplicacion 3",3.71842106140143,23,33
"Bloque 54","Aplicacion 3",0.312567442193005,27,31
"Bloque 55","Aplicacion 3",0.223110924102366,29,35
"Bloque 56","Aplicacion 3",1.58237839438953,25,29
"Bloque 57","Aplicacion 3",1.01172393749347,29,37
"Bloque 58","Aplicacion 3",3.47840804967022,30,40
"Bloque 59","Aplicacion 3",1.9242130976636,27,29
