"Bloque","Aplicacion","tProcesamiento","dInicio","dFin"
"Bloque 430","Aplicacion 2",2.13779367851165,16,18
"Bloque 431","Aplicacion 2",0.978776591643691,15,21
"Bloque 432","Aplicacion 2",2.5947522440001,19,21
"Bloque 433","Aplicacion 2",0.558579428121448,17,25
"Bloque 434","Aplicacion 2",0.497625216529001,16,24
"Bloque 435","Aplicacion 2",0.333023878000677,18,26
"Bloque 436","Aplicacion 2",0.068608412291229,16,22
"Bloque 437","Aplicacion 2",1.02833619639277,12,22
"Bloque 438","Aplicacion 2",0.432430058464486,14,24
"Bloque 439","Aplicacion 2",0.508995396252727,16,18
"Bloque 440","Aplicacion 2",1.25781951863319,17,23
"Bloque 441","Aplicacion 2",2.88644657144394,15,23
"Bloque 442","Aplicacion 2",1.44781785709783,16,24
"Bloque 443","Aplicacion 2",2.77957050753829,10,16
"Bloque 444","Aplicacion 2",2.72938664918837,17,27
"Bloque 445","Aplicacion 2",0.451996907319763,15,19
"Bloque 446","Aplicacion 2",0.710666333138943,15,23
"Bloque 447","Aplicacion 2",0.217159267994672,12,22
"Bloque 448","Aplicacion 2",2.29790415475216,10,12
"Bloque 449","Aplicacion 2",0.819054935965687,12,18
"Bloque 450","Aplicacion 2",3.49342450145774,16,20
"Bloque 451","Aplicacion 2",0.700139387245762,15,19
"Bloque 452","Aplicacion 2",0.101875463708981,18,24
"Bloque 453","Aplicacion 2",2.7879869776785,14,16
"Bloque 454","Aplicacion 2",1.07146577453241,19,25
"Bloque 455","Aplicacion 2",0.21550519336015,15,25
"Bloque 456","Aplicacion 2",2.08138996906514,11,17
"Bloque 457","Aplicacion 2",0.510271785035729,15,25
"Bloque 458","Aplicacion 2",3.3883400162761,15,19
"Bloque 459","Aplicacion 2",1.00231237911183,15,17
"Bloque 460","Aplicacion 2",0.251917512342334,10,18
"Bloque 461","Aplicacion 2",0.304194379494701,18,28
"Bloque 462","Aplicacion 2",1.37907282570377,19,23
"Bloque 463","Aplicacion 2",0.975031962338835,17,19
"Bloque 464","Aplicacion 2",1.34452604716644,17,21
"Bloque 465","Aplicacion 2",0.390935437646602,13,17
"Bloque 466","Aplicacion 2",0.496410476788879,10,18
"Bloque 467","Aplicacion 2",2.3735253638595,13,15
"Bloque 468","Aplicacion 2",0.664598826505244,13,19
"Bloque 469","Aplicacion 2",3.00896551767435,16,26
"Bloque 470","Aplicacion 2",3.09859155406169,15,19
"Bloque 471","Aplicacion 2",0.988606527727097,17,27
"Bloque 472","Aplicacion 2",0.451585985254496,18,28
"Bloque 473","Aplicacion 2",2.15967741673883,15,17
"Bloque 474","Aplicacion 2",1.41557619720697,15,23
"Bloque 475","Aplicacion 2",0.562065007630736,13,23
"Bloque 476","Aplicacion 2",0.974953222740442,18,28
"Bloque 477","Aplicacion 2",1.00168177895248,16,22
"Bloque 478","Aplicacion 2",2.73454350484606,16,22
"Bloque 479","Aplicacion 2",0.634104906152464,18,28
"Bloque 480","Aplicacion 2",1.80955162291701,17,25
"Bloque 481","Aplicacion 2",2.75523632867333,20,30
"Bloque 482","Aplicacion 2",0.789444088377059,14,22
"Bloque 483","Aplicacion 2",0.351863693144278,20,26
"Bloque 484","Aplicacion 2",0.255053098064779,13,19
"Bloque 485","Aplicacion 2",0.669238236012072,19,25
"Bloque 486","Aplicacion 2",2.78771943732084,16,20
"Bloque 487","Aplicacion 2",2.00233098929819,15,21
"Bloque 488","Aplicacion 2",1.84279614363601,19,29
"Bloque 489","Aplicacion 2",1.08161080833524,13,19
"Bloque 490","Aplicacion 2",0.344573379225529,19,25
"Bloque 491","Aplicacion 2",1.49568755188957,19,23
"Bloque 492","Aplicacion 2",1.99815151477304,15,23
"Bloque 493","Aplicacion 2",0.810164021277465,11,15
"Bloque 494","Aplicacion 2",1.11360536869615,18,28
"Bloque 495","Aplicacion 2",2.80000401316282,14,24
"Bloque 496","Aplicacion 2",3.95539906006449,20,26
"Bloque 497","Aplicacion 2",2.97609391128716,16,22
"Bloque 498","Aplicacion 2",3.2924333368678,15,17
"Bloque 499","Aplicacion 2",0.957424875358035,20,22
"Bloque 500","Aplicacion 2",1.60488295741565,12,18
"Bloque 501","Aplicacion 2",3.02144719054994,16,18
"Bloque 502","Aplicacion 2",1.68693341603574,18,26
"Bloque 503","Aplicacion 2",1.37688812352717,19,25
"Bloque 504","Aplicacion 2",0.112356781838653,14,16
"Bloque 505","Aplicacion 2",0.249345173582223,13,23
"Bloque 506","Aplicacion 2",0.0745316419750452,15,17
"Bloque 507","Aplicacion 2",1.57677201563564,19,23
"Bloque 508","Aplicacion 2",3.70106353927546,16,20
"Bloque 509","Aplicacion 2",0.977002417203039,16,24
"Bloque 510","Aplicacion 2",3.33118170559112,19,27
"Bloque 511","Aplicacion 2",0.621814114933871,18,22
"Bloque 512","Aplicacion 2",0.103285906115128,12,16
"Bloque 513","Aplicacion 2",0.318552067410201,15,21
"Bloque 514","Aplicacion 2",3.58820791896575,15,23
"Bloque 515","Aplicacion 2",0.778124366404412,19,21
"Bloque 516","Aplicacion 2",0.863645360060036,17,21
"Bloque 517","Aplicacion 2",2.50133271394369,13,15
"Bloque 518","Aplicacion 2",1.99963116971847,15,21
"Bloque 519","Aplicacion 2",3.92553058359914,11,21
"Bloque 520","Aplicacion 2",0.310035740263636,16,26
"Bloque 521","Aplicacion 2",2.82838902780857,15,21
"Bloque 522","Aplicacion 2",0.540809177234769,17,21
"Bloque 523","Aplicacion 2",0.65298971766606,16,20
"Bloque 524","Aplicacion 2",2.86479566721317,13,19
"Bloque 525","Aplicacion 2",1.01284970053877,19,27
"Bloque 526","Aplicacion 2",0.100286178156272,15,17
"Bloque 527","Aplicacion 2",0.0125464245676994,18,28
"Bloque 528","Aplicacion 2",0.345618122948012,12,18
"Bloque 529","Aplicacion 2",3.49697397738442,11,15
"Bloque 530","Aplicacion 2",1.47395284520462,15,19
"Bloque 531","Aplicacion 2",2.44226826438752,17,25
"Bloque 532","Aplicacion 2",0.0855117744766176,10,16
"Bloque 533","Aplicacion 2",0.564077777038394,12,18
"Bloque 534","Aplicacion 2",3.93197384634827,14,22
"Bloque 535","Aplicacion 2",0.39435862088576,14,22
"Bloque 536","Aplicacion 2",0.526827556342734,14,22
"Bloque 537","Aplicacion 2",0.53973128888756,17,19
"Bloque 538","Aplicacion 2",1.95218734694716,16,18
"Bloque 539","Aplicacion 2",3.55243168603771,11,19
"Bloque 540","Aplicacion 2",0.785498582944274,15,25
"Bloque 541","Aplicacion 2",0.499602064397186,14,24
"Bloque 542","Aplicacion 2",0.972481085173786,14,24
"Bloque 543","Aplicacion 2",2.62609178843048,15,25
"Bloque 544","Aplicacion 2",2.10284355776456,12,20
"Bloque 545","Aplicacion 2",0.650950103905052,13,19
"Bloque 546","Aplicacion 2",1.51960295001045,14,20
"Bloque 547","Aplicacion 2",1.07725914193604,17,25
"Bloque 548","Aplicacion 2",0.225824118126184,14,22
"Bloque 549","Aplicacion 2",0.704078079480678,17,23
"Bloque 550","Aplicacion 2",3.07782655049647,15,25
"Bloque 551","Aplicacion 2",0.043634952698304,15,25
"Bloque 552","Aplicacion 2",3.10540239242798,13,15
"Bloque 553","Aplicacion 2",0.537066994863149,11,15
"Bloque 554","Aplicacion 2",0.725197674799711,14,18
"Bloque 555","Aplicacion 2",2.06734771585693,10,16
"Bloque 556","Aplicacion 2",1.31518136933446,16,22
"Bloque 557","Aplicacion 2",0.669558779895306,10,18
"Bloque 558","Aplicacion 2",0.487282095537604,17,23
"Bloque 559","Aplicacion 2",2.78680571569201,12,18
"Bloque 560","Aplicacion 2",2.68773625781831,14,16
"Bloque 561","Aplicacion 2",2.62769324916482,11,15
"Bloque 562","Aplicacion 2",0.48466432360058,16,18
"Bloque 563","Aplicacion 2",0.654600328672677,16,20
"Bloque 564","Aplicacion 2",1.83959203811738,14,20
"Bloque 565","Aplicacion 2",3.19993928502474,15,25
"Bloque 566","Aplicacion 2",1.65756662048413,12,18
"Bloque 567","Aplicacion 2",2.09130357811299,14,16
"Bloque 568","Aplicacion 2",0.607382344580551,17,23
"Bloque 569","Aplicacion 2",1.40630387311239,10,12
"Bloque 570","Aplicacion 2",0.589606216736138,17,19
"Bloque 1","Aplicacion 3",1.01661644234609,28,36
"Bloque 2","Aplicacion 3",1.96221784947273,30,32
"Bloque 3","Aplicacion 3",1.23595582628623,25,29
"Bloque 4","Aplicacion 3",0.37149521894753,24,26
"Bloque 5","Aplicacion 3",1.01780902119353,25,27
"Bloque 6","Aplicacion 3",0.893045758316293,27,35
"Bloque 7","Aplicacion 3",1.34431716646068,30,38
"Bloque 8","Aplicacion 3",0.500506758922711,31,37
"Bloque 9","Aplicacion 3",1.96919128632922,29,33
"Bloque 10","Aplicacion 3",1.13360378165577,27,33
"Bloque 11","Aplicacion 3",3.57536609273237,26,32
"Bloque 12","Aplicacion 3",3.44838902547789,28,36
"Bloque 13","Aplicacion 3",1.359253341984,26,30
"Bloque 14","Aplicacion 3",1.63288267403841,32,40
"Bloque 15","Aplicacion 3",2.84615863665083,32,40
"Bloque 16","Aplicacion 3",2.54704589841721,31,35
"Bloque 17","Aplicacion 3",0.896569640329108,26,30
"Bloque 18","Aplicacion 3",2.73003474134926,28,30
"Bloque 19","Aplicacion 3",1.80893946778961,25,27
"Bloque 20","Aplicacion 3",3.16786752601919,21,23
"Bloque 21","Aplicacion 3",1.39648830899969,34,38
"Bloque 22","Aplicacion 3",0.654273746023828,31,33
"Bloque 23","Aplicacion 3",2.09245333548469,25,27
"Bloque 24","Aplicacion 3",0.446179317726201,32,34
"Bloque 25","Aplicacion 3",1.17579277125187,25,35
"Bloque 26","Aplicacion 3",0.399345087578396,30,32
"Bloque 27","Aplicacion 3",1.45542573700659,28,38
"Bloque 28","Aplicacion 3",0.839751746691763,23,25
"Bloque 29","Aplicacion 3",0.929258127277717,24,32
"Bloque 30","Aplicacion 3",1.22093550818972,31,41
"Bloque 31","Aplicacion 3",0.124413715796039,32,38
"Bloque 32","Aplicacion 3",2.94856333375258,31,39
"Bloque 33","Aplicacion 3",3.42304490374235,31,33
"Bloque 34","Aplicacion 3",1.6278530292213,23,29
"Bloque 35","Aplicacion 3",2.67592647532668,27,35
"Bloque 36","Aplicacion 3",1.36975457123481,27,31
"Bloque 37","Aplicacion 3",0.331828551811386,28,38
"Bloque 38","Aplicacion 3",1.59563896385953,32,34
"Bloque 39","Aplicacion 3",2.0570897448605,28,30
"Bloque 40","Aplicacion 3",0.715401692713499,33,37
"Bloque 41","Aplicacion 3",0.0476091052489123,31,39
"Bloque 42","Aplicacion 3",2.21846856570075,27,35
"Bloque 43","Aplicacion 3",1.47029583714902,28,34
"Bloque 44","Aplicacion 3",1.68459737417288,26,28
"Bloque 45","Aplicacion 3",0.127335627470165,27,35
"Bloque 46","Aplicacion 3",0.198826884990558,26,28
"Bloque 47","Aplicacion 3",1.36501796320081,30,32
"Bloque 48","Aplicacion 3",0.942319419840351,30,32
"Bloque 49","Aplicacion 3",2.63770760742781,26,32
"Bloque 50","Aplicacion 3",2.06734459267763,29,35
"Bloque 51","Aplicacion 3",2.49039663277687,25,33
"Bloque 52","Aplicacion 3",2.71858507977781,28,30
"Bloque 53","Aplicacion 3",0.112758987816051,29,39
"Bloque 54","Aplicacion 3",0.11750295474194,28,30
"Bloque 55","Aplicacion 3",1.25676967184991,27,31
"Bloque 56","Aplicacion 3",3.15745704386217,25,29
"Bloque 57","Aplicacion 3",0.0351018043013398,29,35
"Bloque 58","Aplicacion 3",0.440615301861346,25,31
"Bloque 59","Aplicacion 3",0.773797397129238,28,34
"Bloque 60","Aplicacion 3",1.1789223773405,29,39
"Bloque 61","Aplicacion 3",1.88810020934624,34,44
"Bloque 62","Aplicacion 3",1.64520011125132,28,34
"Bloque 63","Aplicacion 3",2.32762899888902,24,30
"Bloque 64","Aplicacion 3",1.63354181726463,28,36
"Bloque 65","Aplicacion 3",0.0246516365557909,30,40
"Bloque 66","Aplicacion 3",1.71466736043803,28,36
"Bloque 67","Aplicacion 3",0.379462178438047,26,30
"Bloque 68","Aplicacion 3",1.24551357568299,32,38
"Bloque 69","Aplicacion 3",1.64669337286614,30,36
"Bloque 70","Aplicacion 3",2.00075324948711,25,29
"Bloque 71","Aplicacion 3",1.61798115181737,27,33
"Bloque 72","Aplicacion 3",0.667357284715399,27,33
"Bloque 73","Aplicacion 3",2.83886636093092,30,38
"Bloque 74","Aplicacion 3",0.862503985498246,26,28
"Bloque 75","Aplicacion 3",2.97283229090107,25,35
"Bloque 76","Aplicacion 3",0.757756405070099,26,32
"Bloque 77","Aplicacion 3",3.19758869854567,26,28
"Bloque 78","Aplicacion 3",0.151762756844983,25,27
"Bloque 79","Aplicacion 3",0.132465519430116,29,33
"Bloque 80","Aplicacion 3",1.74603786771186,25,35
"Bloque 81","Aplicacion 3",3.06468371383679,29,31
"Bloque 82","Aplicacion 3",3.34529379911554,20,24
"Bloque 83","Aplicacion 3",1.73820642633364,25,35
"Bloque 84","Aplicacion 3",0.996216162806377,29,33
"Bloque 85","Aplicacion 3",0.212321879397838,24,34
"Bloque 86","Aplicacion 3",1.09516765661538,25,35
"Bloque 87","Aplicacion 3",1.55600682366639,31,35
"Bloque 88","Aplicacion 3",1.49833679851145,28,38
"Bloque 89","Aplicacion 3",3.83623613631939,28,30
"Bloque 90","Aplicacion 3",3.73175152994526,22,32
"Bloque 91","Aplicacion 3",0.325270605459809,23,27
"Bloque 92","Aplicacion 3",0.515125701021172,28,38
"Bloque 93","Aplicacion 3",3.96919564023281,26,34
"Bloque 94","Aplicacion 3",2.20771691266281,29,31
"Bloque 95","Aplicacion 3",2.90247610945088,29,35
"Bloque 96","Aplicacion 3",2.40495351057602,27,33
"Bloque 97","Aplicacion 3",0.190689305914566,25,35
"Bloque 98","Aplicacion 3",3.34182914530692,26,36
"Bloque 99","Aplicacion 3",1.26978502068669,30,38
"Bloque 100","Aplicacion 3",1.2928637616802,30,32
"Bloque 101","Aplicacion 3",1.43593952710702,28,38
"Bloque 102","Aplicacion 3",0.401642940659076,28,36
"Bloque 103","Aplicacion 3",1.69455515812151,23,25
"Bloque 104","Aplicacion 3",0.537153417837914,26,30
"Bloque 105","Aplicacion 3",2.15596080886033,29,33
"Bloque 106","Aplicacion 3",0.15807244903408,21,25
"Bloque 107","Aplicacion 3",3.18974949845878,26,30
"Bloque 108","Aplicacion 3",1.29645933159627,22,30
"Bloque 109","Aplicacion 3",1.68066439032555,31,39
"Bloque 110","Aplicacion 3",0.229916976021294,30,34
"Bloque 111","Aplicacion 3",1.89984017031101,24,26
"Bloque 112","Aplicacion 3",2.40223794762501,26,28
"Bloque 113","Aplicacion 3",1.64792807372287,25,29
"Bloque 114","Aplicacion 3",0.895127501199022,26,36
"Bloque 115","Aplicacion 3",3.73249651182276,28,32
"Bloque 116","Aplicacion 3",2.91164983820989,26,28
"Bloque 117","Aplicacion 3",2.18265276074243,21,25
"Bloque 118","Aplicacion 3",3.16195888434405,29,35
"Bloque 119","Aplicacion 3",2.12458635873926,31,33
"Bloque 120","Aplicacion 3",3.7881971600991,25,33
"Bloque 121","Aplicacion 3",0.310086325271249,29,31
"Bloque 122","Aplicacion 3",0.457882857367891,30,36
"Bloque 123","Aplicacion 3",2.98744192549792,33,41
"Bloque 124","Aplicacion 3",1.55784219391644,26,32
"Bloque 125","Aplicacion 3",3.54398536875677,26,28
"Bloque 126","Aplicacion 3",2.67288448864428,24,28
"Bloque 127","Aplicacion 3",0.57987643503584,27,31
"Bloque 128","Aplicacion 3",1.128871768713,26,34
"Bloque 129","Aplicacion 3",0.304084834735841,28,34
"Bloque 130","Aplicacion 3",0.0267885199748194,25,33
"Bloque 131","Aplicacion 3",0.622789080720395,27,31
"Bloque 132","Aplicacion 3",0.127264247198935,30,40
"Bloque 133","Aplicacion 3",2.20378619067204,32,42
"Bloque 134","Aplicacion 3",1.85700655393302,27,35
"Bloque 135","Aplicacion 3",3.29015960154303,30,32
"Bloque 136","Aplicacion 3",3.42094909686429,22,28
"Bloque 137","Aplicacion 3",2.35418969241736,26,30
"Bloque 138","Aplicacion 3",1.69391128965653,22,30
"Bloque 139","Aplicacion 3",1.44264222029597,28,38
"Bloque 140","Aplicacion 3",0.496886704609333,25,29
"Bloque 141","Aplicacion 3",0.593416466703638,23,27
"Bloque 142","Aplicacion 3",0.311324810625287,32,40
"Bloque 143","Aplicacion 3",2.4353816705553,26,32
"Bloque 144","Aplicacion 3",0.162969559617341,24,32
"Bloque 145","Aplicacion 3",3.37479685775769,26,28
"Bloque 146","Aplicacion 3",2.28466334452686,27,31
"Bloque 147","Aplicacion 3",0.193606366056766,29,37
"Bloque 148","Aplicacion 3",0.00847864839325551,28,36
"Bloque 149","Aplicacion 3",0.285699625334852,26,30
"Bloque 150","Aplicacion 3",2.22134689613228,29,39
"Bloque 151","Aplicacion 3",2.53315882075411,32,40
"Bloque 152","Aplicacion 3",0.370503358112154,28,34
"Bloque 153","Aplicacion 3",1.18954432988539,25,27
"Bloque 154","Aplicacion 3",1.77905639084056,28,30
"Bloque 155","Aplicacion 3",1.12623124290258,30,36
"Bloque 156","Aplicacion 3",1.55897055231035,26,32
"Bloque 157","Aplicacion 3",0.00340883535154827,25,27
"Bloque 158","Aplicacion 3",2.46907817355378,34,42
"Bloque 159","Aplicacion 3",2.28034428980035,25,35
"Bloque 160","Aplicacion 3",3.31369080466983,25,33
"Bloque 161","Aplicacion 3",0.524753013951704,23,31
"Bloque 162","Aplicacion 3",1.44933376894332,26,30
"Bloque 163","Aplicacion 3",0.533287531882525,32,38
"Bloque 164","Aplicacion 3",2.00275433376178,25,27
"Bloque 165","Aplicacion 3",0.280146678769961,26,36
"Bloque 166","Aplicacion 3",1.66030810489319,25,33
"Bloque 167","Aplicacion 3",2.88863016262484,29,35
"Bloque 168","Aplicacion 3",0.789006958063692,30,40
"Bloque 169","Aplicacion 3",1.03640613667667,27,33
"Bloque 170","Aplicacion 3",2.6982795750305,32,42
"Bloque 171","Aplicacion 3",0.454745666592762,26,28
"Bloque 172","Aplicacion 3",1.74611300434917,24,28
"Bloque 173","Aplicacion 3",0.301185775843687,29,37
"Bloque 174","Aplicacion 3",0.604576488398016,28,36
"Bloque 175","Aplicacion 3",0.862085699429736,32,38
"Bloque 176","Aplicacion 3",0.290698282420635,32,40
"Bloque 177","Aplicacion 3",2.14698638308627,28,36
"Bloque 178","Aplicacion 3",0.15454539489001,28,34
"Bloque 179","Aplicacion 3",3.55726772228089,26,34
"Bloque 180","Aplicacion 3",0.145336677739397,27,35
"Bloque 181","Aplicacion 3",2.3727518955974,29,39
"Bloque 182","Aplicacion 3",0.0155715585686266,26,30
"Bloque 183","Aplicacion 3",3.30960379706529,29,31
"Bloque 184","Aplicacion 3",0.670329469861463,33,37
"Bloque 185","Aplicacion 3",1.66249829619192,28,36
"Bloque 186","Aplicacion 3",2.93219429466707,30,32
"Bloque 187","Aplicacion 3",3.26520961521027,29,35
"Bloque 188","Aplicacion 3",1.42219601973576,29,37
"Bloque 189","Aplicacion 3",0.532733853344674,33,39
"Bloque 190","Aplicacion 3",3.35426695251671,26,28
"Bloque 191","Aplicacion 3",1.8639376946725,25,33
"Bloque 192","Aplicacion 3",0.938793172873557,26,34
"Bloque 193","Aplicacion 3",2.4921436640231,26,28
"Bloque 194","Aplicacion 3",0.697152922488749,28,32
"Bloque 195","Aplicacion 3",3.35101255707276,24,30
"Bloque 196","Aplicacion 3",2.11580762944949,31,37
"Bloque 197","Aplicacion 3",3.84494659077043,30,40
"Bloque 198","Aplicacion 3",1.00004599856232,29,35
"Bloque 199","Aplicacion 3",0.907734501315281,26,30
"Bloque 200","Aplicacion 3",1.29196124193259,29,37
"Bloque 201","Aplicacion 3",2.55755185132613,28,30
"Bloque 202","Aplicacion 3",0.392506193043664,31,41
"Bloque 203","Aplicacion 3",2.63235395226394,24,30
"Bloque 204","Aplicacion 3",3.35790608234537,27,31
"Bloque 205","Aplicacion 3",0.977887696539983,28,34
"Bloque 206","Aplicacion 3",1.51007251666345,26,34
"Bloque 207","Aplicacion 3",0.750917642936111,24,30
"Bloque 208","Aplicacion 3",0.613744354480754,30,36
"Bloque 209","Aplicacion 3",3.10012741869149,27,33
"Bloque 210","Aplicacion 3",1.33877708007691,31,37
"Bloque 211","Aplicacion 3",0.881194727495313,23,25
"Bloque 212","Aplicacion 3",2.1930714278279,28,36
"Bloque 213","Aplicacion 3",2.23403506602925,29,37
"Bloque 214","Aplicacion 3",3.28967543503103,27,37
"Bloque 215","Aplicacion 3",2.90515965372022,24,32
"Bloque 216","Aplicacion 3",1.44911325867288,27,29
"Bloque 217","Aplicacion 3",1.95139437669712,24,26
"Bloque 218","Aplicacion 3",1.4209506096784,26,36
"Bloque 219","Aplicacion 3",1.50510442173108,28,32
"Bloque 220","Aplicacion 3",2.0903606215289,26,36
"Bloque 221","Aplicacion 3",1.90032396873293,28,32
"Bloque 222","Aplicacion 3",1.69711675532162,27,29
"Bloque 223","Aplicacion 3",2.04785497801212,33,37
"Bloque 224","Aplicacion 3",2.74566948914734,27,29
"Bloque 225","Aplicacion 3",3.33115302136001,26,34
"Bloque 226","Aplicacion 3",0.0507342115927824,24,34
"Bloque 227","Aplicacion 3",0.0298145551594246,27,33
"Bloque 228","Aplicacion 3",2.08998361751937,26,34
"Bloque 229","Aplicacion 3",0.343871021557108,28,36
"Bloque 230","Aplicacion 3",0.855210238834843,27,37
"Bloque 231","Aplicacion 3",0.156210511084646,27,37
"Bloque 232","Aplicacion 3",3.13259781690148,24,30
"Bloque 233","Aplicacion 3",1.23195818150416,27,31
"Bloque 234","Aplicacion 3",1.23836823147722,27,33
"Bloque 235","Aplicacion 3",0.132446599798277,28,36
"Bloque 236","Aplicacion 3",1.51113984966651,32,42
"Bloque 237","Aplicacion 3",0.296013285006666,24,30
"Bloque 238","Aplicacion 3",0.553323661407541,30,36
"Bloque 239","Aplicacion 3",3.47632924055514,26,28
"Bloque 240","Aplicacion 3",2.41899588288703,31,37
"Bloque 241","Aplicacion 3",2.56627594901082,21,31
"Bloque 242","Aplicacion 3",0.124840701938801,23,27
"Bloque 243","Aplicacion 3",3.98999600124612,27,33
"Bloque 244","Aplicacion 3",1.61537696281448,26,28
"Bloque 245","Aplicacion 3",0.402944164375594,28,34
"Bloque 246","Aplicacion 3",0.834452993447002,27,33
"Bloque 247","Aplicacion 3",0.129961676895618,30,34
"Bloque 248","Aplicacion 3",0.0939993945350182,26,28
"Bloque 249","Aplicacion 3",1.84716255934909,27,33
"Bloque 250","Aplicacion 3",0.776356938667595,20,30
"Bloque 251","Aplicacion 3",0.62285257285291,29,39
"Bloque 252","Aplicacion 3",1.53901318470016,24,28
"Bloque 253","Aplicacion 3",0.906700293629879,27,31
"Bloque 254","Aplicacion 3",0.3470792125599,33,35
"Bloque 255","Aplicacion 3",3.34651890562681,26,28
"Bloque 256","Aplicacion 3",0.0263238094734869,23,27
"Bloque 257","Aplicacion 3",0.610390319768339,25,33
"Bloque 258","Aplicacion 3",1.46507877758704,27,29
"Bloque 259","Aplicacion 3",1.83262123935856,30,34
"Bloque 260","Aplicacion 3",0.691671519912779,23,29
"Bloque 261","Aplicacion 3",0.628417549235746,29,39
"Bloque 262","Aplicacion 3",1.81951953638345,27,29
"Bloque 263","Aplicacion 3",1.25065681524575,28,34
"Bloque 264","Aplicacion 3",3.408611037655,26,28
"Bloque 265","Aplicacion 3",3.6892496934889,28,34
"Bloque 266","Aplicacion 3",0.530431479681283,30,34
"Bloque 267","Aplicacion 3",2.6759523657879,31,37
"Bloque 268","Aplicacion 3",1.20312796924263,20,26
"Bloque 269","Aplicacion 3",0.253090786747634,28,38
"Bloque 270","Aplicacion 3",0.0571989944670349,28,34
"Bloque 271","Aplicacion 3",0.560424404405057,24,26
"Bloque 272","Aplicacion 3",1.17611967931389,32,38
"Bloque 273","Aplicacion 3",3.98600514146186,23,33
"Bloque 274","Aplicacion 3",3.24893816605044,29,37
"Bloque 275","Aplicacion 3",1.20181606477126,31,37
"Bloque 276","Aplicacion 3",1.94324992668616,28,30
"Bloque 277","Aplicacion 3",0.759503743518144,24,34
"Bloque 278","Aplicacion 3",3.04834367304904,24,26
"Bloque 279","Aplicacion 3",0.341968642780557,25,31
"Bloque 280","Aplicacion 3",0.213822127785534,25,35
"Bloque 281","Aplicacion 3",1.74493345054798,20,30
"Bloque 282","Aplicacion 3",3.8938719573284,34,44
"Bloque 283","Aplicacion 3",0.142111744688103,26,30
"Bloque 284","Aplicacion 3",0.734276023786515,28,36
"Bloque 285","Aplicacion 3",0.73000640552491,31,39
"Bloque 286","Aplicacion 3",3.08798603664917,26,28
"Bloque 287","Aplicacion 3",1.25147492587566,23,33
"Bloque 288","Aplicacion 3",3.22710944467989,28,32
"Bloque 289","Aplicacion 3",1.33880732660182,21,31
"Bloque 290","Aplicacion 3",3.23669081998822,23,27
"Bloque 291","Aplicacion 3",0.216085455749759,29,39
"Bloque 292","Aplicacion 3",1.12094159396365,28,30
"Bloque 293","Aplicacion 3",2.32961979953406,26,32
"Bloque 294","Aplicacion 3",3.50341028960255,26,28
"Bloque 295","Aplicacion 3",2.83750337797982,25,29
"Bloque 296","Aplicacion 3",1.38798362771049,25,33
"Bloque 297","Aplicacion 3",1.04760319169505,27,37
"Bloque 298","Aplicacion 3",1.61610284275375,31,33
"Bloque 299","Aplicacion 3",1.89780136372727,25,29
"Bloque 300","Aplicacion 3",1.28805056358688,29,33
"Bloque 301","Aplicacion 3",1.42169185454461,27,35
"Bloque 302","Aplicacion 3",2.98553860651163,28,36
"Bloque 303","Aplicacion 3",0.0999175609699156,29,35
"Bloque 304","Aplicacion 3",0.824350540246815,25,29
"Bloque 305","Aplicacion 3",0.550101860566065,27,35
"Bloque 306","Aplicacion 3",1.18777887602337,26,30
"Bloque 307","Aplicacion 3",3.54764626722616,31,41
"Bloque 308","Aplicacion 3",0.616046390050354,22,28
"Bloque 309","Aplicacion 3",1.3413759381976,26,30
"Bloque 310","Aplicacion 3",3.26693150790242,25,29
"Bloque 311","Aplicacion 3",3.31683290440423,27,37
"Bloque 312","Aplicacion 3",0.845979346035863,24,26
"Bloque 313","Aplicacion 3",0.0856263749767095,30,36
"Bloque 314","Aplicacion 3",1.00405279174447,30,32
"Bloque 315","Aplicacion 3",0.288095417755,28,32
"Bloque 316","Aplicacion 3",0.361963552030207,26,30
"Bloque 317","Aplicacion 3",2.10839430104926,28,34
"Bloque 318","Aplicacion 3",2.78977079640907,26,30
"Bloque 319","Aplicacion 3",0.192146454518661,28,32
"Bloque 320","Aplicacion 3",1.87819423481797,31,33
"Bloque 321","Aplicacion 3",3.37047853980047,33,43
"Bloque 322","Aplicacion 3",0.342628812352439,29,35
"Bloque 323","Aplicacion 3",2.26096676464957,31,35
"Bloque 324","Aplicacion 3",0.598328325245529,25,29
"Bloque 325","Aplicacion 3",0.0234452082775533,27,33
"Bloque 326","Aplicacion 3",3.11514521341604,23,25
"Bloque 327","Aplicacion 3",1.94272763633934,24,28
"Bloque 328","Aplicacion 3",1.70784505284391,26,34
"Bloque 329","Aplicacion 3",1.07622050926835,24,30
"Bloque 330","Aplicacion 3",3.5733975281736,29,33
"Bloque 331","Aplicacion 3",0.524197227307415,27,29
"Bloque 332","Aplicacion 3",0.63449961617589,29,35
"Bloque 333","Aplicacion 3",0.127476679238688,27,29
"Bloque 334","Aplicacion 3",3.3040477519652,27,37
"Bloque 335","Aplicacion 3",0.953065118592676,26,34
"Bloque 336","Aplicacion 3",1.55357576538809,27,31
"Bloque 337","Aplicacion 3",1.76585740540177,30,32
"Bloque 338","Aplicacion 3",0.135222070058808,23,29
"Bloque 339","Aplicacion 3",1.96065674400992,31,41
"Bloque 340","Aplicacion 3",1.455123894196,31,39
